"Gene.ID","moduleColor","GS.","p.GS."
"ENSG00000113719","turquoise",-0.584401406751655,1.42949666816189e-15
"ENSG00000105879","turquoise",-0.584115020701302,1.48685574513926e-15
"ENSG00000115947","turquoise",-0.584025520352271,1.50523725285844e-15
"ENSG00000137414","turquoise",-0.583792280112932,1.55418728845888e-15
"ENSG00000185009","turquoise",-0.583750602648971,1.56309608141047e-15
"ENSG00000138400","turquoise",0.583716769744082,1.5703646538376e-15
"ENSG00000006831","turquoise",-0.583506011297616,1.6163911764073e-15
"ENSG00000135540","turquoise",0.583490015376015,1.61993765879034e-15
"ENSG00000040275","turquoise",-0.583485962512158,1.62083742995152e-15
"ENSG00000148229","turquoise",-0.583440181726213,1.63103506520705e-15
"ENSG00000172456","turquoise",0.583217119553222,1.6816237374488e-15
"ENSG00000156256","turquoise",-0.583080954284194,1.7132534607585e-15
"ENSG00000118246","turquoise",-0.582992007665285,1.73422721919123e-15
"ENSG00000211456","turquoise",-0.582695079590762,1.80607202845373e-15
"ENSG00000156958","turquoise",-0.582205867862538,1.93081783113034e-15
"ENSG00000197971","turquoise",0.5821078619911,1.95679988579711e-15
"ENSG00000107581","turquoise",-0.582101082199235,1.95860980878802e-15
"ENSG00000125676","turquoise",-0.582020926025597,1.98013228564591e-15
"ENSG00000164011","turquoise",0.581801403426238,2.04026285462814e-15
"ENSG00000139624","turquoise",0.581757885292869,2.05239279807168e-15
"ENSG00000081014","turquoise",-0.581699086506753,2.06889369439978e-15
"ENSG00000134755","turquoise",-0.581498979423228,2.12602522446266e-15
"ENSG00000163904","turquoise",-0.581106925784626,2.24245129632917e-15
"ENSG00000153879","turquoise",-0.581035460636746,2.26433353034845e-15
"ENSG00000127124","turquoise",-0.581015468127834,2.27049229774976e-15
"ENSG00000175029","turquoise",-0.580719108730057,2.36372498772748e-15
"ENSG00000185104","turquoise",-0.580626513341859,2.39361259125669e-15
"ENSG00000151461","turquoise",-0.580609716409269,2.39907357911441e-15
"ENSG00000157625","turquoise",-0.580473574151679,2.44378635580727e-15
"ENSG00000165626","turquoise",-0.579956213732281,2.62123040889701e-15
"ENSG00000170485","turquoise",-0.579891118901781,2.64442731544636e-15
"ENSG00000128731","turquoise",-0.579792271443091,2.68003528392402e-15
"ENSG00000003056","turquoise",-0.579764997998539,2.68994202841928e-15
"ENSG00000070367","turquoise",-0.579716124850463,2.70778397408339e-15
"ENSG00000138293","turquoise",-0.579558287777697,2.76619642276749e-15
"ENSG00000135547","turquoise",-0.579522913011429,2.77945545992875e-15
"ENSG00000125257","turquoise",-0.579444501763186,2.8090665017707e-15
"ENSG00000198574","turquoise",0.579415870111486,2.81995535140485e-15
"ENSG00000122068","turquoise",-0.579311955502901,2.85982164703209e-15
"ENSG00000141429","turquoise",-0.579283473871272,2.87084405699301e-15
"ENSG00000116171","turquoise",-0.579252254426094,2.88297357691749e-15
"ENSG00000140104","turquoise",0.579157488621937,2.92009917965377e-15
"ENSG00000008294","turquoise",-0.579148116435833,2.92379606508181e-15
"ENSG00000100401","turquoise",-0.579133649056612,2.9295117222986e-15
"ENSG00000086598","turquoise",-0.579124833756346,2.93299973955658e-15
"ENSG00000164933","turquoise",-0.579032229882626,2.96988652011612e-15
"ENSG00000105849","turquoise",-0.578933026559808,3.0099037144993e-15
"ENSG00000065548","turquoise",-0.578785356694522,3.07044679244188e-15
"ENSG00000162607","turquoise",-0.578764102776785,3.07925781620387e-15
"ENSG00000224934","turquoise",0.578462579700542,3.20694399556747e-15
"ENSG00000171962","turquoise",0.57821917872082,3.31376837562749e-15
"ENSG00000128534","turquoise",-0.577897305454044,3.46037222547205e-15
"ENSG00000143442","turquoise",0.577793079976603,3.50918473698564e-15
"ENSG00000110844","turquoise",0.57777178512186,3.51924012512197e-15
"ENSG00000165449","turquoise",0.577223960240835,3.78779522908502e-15
"ENSG00000176124","turquoise",-0.577099667996223,3.85145046541211e-15
"ENSG00000088812","turquoise",-0.576976963698205,3.91531466470573e-15
"ENSG00000145041","turquoise",-0.576953755050133,3.92750965803825e-15
"ENSG00000167522","turquoise",-0.57675763342919,4.03205080850528e-15
"ENSG00000166747","turquoise",-0.57656402584208,4.13790987718327e-15
"ENSG00000188677","turquoise",-0.576125485152156,4.38780625384677e-15
"ENSG00000258057","turquoise",0.57599971828662,4.46214654511056e-15
"ENSG00000111540","turquoise",-0.575960796944562,4.48540048950084e-15
"ENSG00000133812","turquoise",-0.57592076984235,4.5094382543767e-15
"ENSG00000183134","turquoise",0.575828857156187,4.56511135023674e-15
"ENSG00000152749","turquoise",-0.575704405774534,4.64156236006513e-15
"ENSG00000269929","turquoise",-0.575224981069591,4.94790879509885e-15
"ENSG00000162377","turquoise",-0.575222368899121,4.94963073886231e-15
"ENSG00000136875","turquoise",-0.575100833146642,5.03039607382929e-15
"ENSG00000242338","turquoise",-0.574604780174062,5.3735690470058e-15
"ENSG00000119685","turquoise",-0.57447721983605,5.46544019142601e-15
"ENSG00000054116","turquoise",-0.574294418511739,5.59977030891438e-15
"ENSG00000119682","turquoise",-0.573791510094482,5.98614536475699e-15
"ENSG00000102897","turquoise",-0.573749089684223,6.01989919705773e-15
"ENSG00000150093","turquoise",-0.573361054265644,6.33739039147917e-15
"ENSG00000205213","turquoise",-0.573275059860062,6.4099288372757e-15
"ENSG00000107951","turquoise",-0.57323791770282,6.44150877348922e-15
"ENSG00000139505","turquoise",-0.573196711934059,6.47672117201305e-15
"ENSG00000187595","turquoise",0.573155514246726,6.51211414217855e-15
"ENSG00000145723","turquoise",-0.572998892681162,6.64839608073838e-15
"ENSG00000121864","turquoise",-0.572996219417297,6.65074613466769e-15
"ENSG00000160190","turquoise",0.572934270015295,6.70543284149217e-15
"ENSG00000006576","turquoise",-0.572832222509837,6.7964734493058e-15
"ENSG00000092978","turquoise",-0.572771443943603,6.85126749918975e-15
"ENSG00000196323","turquoise",-0.572605787211851,7.00280751511711e-15
"ENSG00000110911","turquoise",-0.572472892223787,7.12673398168789e-15
"ENSG00000169122","turquoise",0.572307186647762,7.2842528506269e-15
"ENSG00000101457","turquoise",0.572281898777167,7.30858779440818e-15
"ENSG00000165997","turquoise",-0.572151109474464,7.43571829158466e-15
"ENSG00000134697","turquoise",-0.571991053807327,7.59423048270054e-15
"ENSG00000175105","turquoise",-0.571853222456294,7.73336712231007e-15
"ENSG00000100852","turquoise",-0.571782392133069,7.80583119133824e-15
"ENSG00000140285","turquoise",-0.571638157224245,7.95544398709256e-15
"ENSG00000230330","turquoise",0.571484581476183,8.11781674008991e-15
"ENSG00000107338","turquoise",0.571108189346158,8.52954386335447e-15
"ENSG00000124767","turquoise",-0.570803057980334,8.87818829002831e-15
"ENSG00000175606","turquoise",-0.570789400175932,8.89411412478557e-15
"ENSG00000167196","turquoise",-0.570721492184591,8.97371312835134e-15
"ENSG00000174013","turquoise",-0.570717988450871,8.97783883693605e-15
"ENSG00000104154","turquoise",-0.570679040173396,9.02382575276764e-15
"ENSG00000179889","turquoise",-0.570532058427494,9.19944583258746e-15
"ENSG00000174173","turquoise",-0.570468684325943,9.27619121299276e-15
"ENSG00000067900","turquoise",-0.570361553355439,9.40734638347917e-15
"ENSG00000157240","turquoise",0.570108024269993,9.72496737769326e-15
"ENSG00000100883","turquoise",-0.569879004651409,1.00208470270071e-14
"ENSG00000115464","turquoise",-0.569878595420419,1.00213834978936e-14
"ENSG00000085832","turquoise",-0.569838065624167,1.00746538297525e-14
"ENSG00000072501","turquoise",-0.569629965597771,1.03525441395876e-14
"ENSG00000087152","turquoise",-0.569583315417461,1.04158563533179e-14
"ENSG00000146809","turquoise",-0.569253996608837,1.08736524618112e-14
"ENSG00000171224","turquoise",0.568963045188661,1.1294376823954e-14
"ENSG00000168016","turquoise",0.568799890222023,1.15371995322591e-14
"ENSG00000198959","turquoise",-0.568649679883284,1.17652481242832e-14
"ENSG00000119403","turquoise",0.568643846269265,1.17741926926608e-14
"ENSG00000087269","turquoise",-0.568484145463514,1.20216480344421e-14
"ENSG00000169131","turquoise",-0.568380522314211,1.21849136630045e-14
"ENSG00000270959","turquoise",0.56831662980951,1.22866551298575e-14
"ENSG00000160688","turquoise",-0.568233490922705,1.24202839130073e-14
"ENSG00000129245","turquoise",-0.568191825441701,1.24877841173506e-14
"ENSG00000148110","turquoise",-0.568191585152109,1.24881744331647e-14
"ENSG00000114127","turquoise",-0.568079951850033,1.26707977167341e-14
"ENSG00000095787","turquoise",-0.568044519829638,1.27293036657054e-14
"ENSG00000137168","turquoise",-0.567894096346229,1.29806289083824e-14
"ENSG00000117394","turquoise",-0.567852217805813,1.30514547885937e-14
"ENSG00000136816","turquoise",-0.567830052526308,1.30890933749952e-14
"ENSG00000197343","turquoise",-0.567785694414466,1.31647351133148e-14
"ENSG00000100897","turquoise",-0.567704183337324,1.33048436128014e-14
"ENSG00000077254","turquoise",-0.567362806851209,1.39075768553207e-14
"ENSG00000012963","turquoise",-0.567351058486404,1.39287861782373e-14
"ENSG00000111371","turquoise",-0.567221675083905,1.41644559918162e-14
"ENSG00000100296","turquoise",-0.567091918572881,1.44047044037213e-14
"ENSG00000188917","turquoise",-0.567004976677519,1.45678959241817e-14
"ENSG00000110841","turquoise",-0.566753015306337,1.50510693569112e-14
"ENSG00000163281","turquoise",-0.566702181446716,1.51504258445638e-14
"ENSG00000090054","turquoise",-0.566616024533878,1.53202831702478e-14
"ENSG00000160714","turquoise",-0.566593061054289,1.53658675540575e-14
"ENSG00000064995","turquoise",-0.566179071290876,1.62106942972607e-14
"ENSG00000132429","turquoise",-0.565973590269893,1.66466503476197e-14
"ENSG00000162174","turquoise",-0.56558140341469,1.75106451819298e-14
"ENSG00000092108","turquoise",-0.565371603695728,1.79906102179077e-14
"ENSG00000107560","turquoise",-0.565118857665974,1.85858574190792e-14
"ENSG00000103035","turquoise",-0.565014104970676,1.88381458764278e-14
"ENSG00000102466","turquoise",0.564776858392986,1.9421928086726e-14
"ENSG00000141458","turquoise",-0.564717354107701,1.95710890231229e-14
"ENSG00000197885","turquoise",-0.564392525799637,2.04052217343056e-14
"ENSG00000261468","turquoise",-0.564265315217664,2.07412359930071e-14
"ENSG00000236144","turquoise",0.564250834629755,2.0779824926589e-14
"ENSG00000111641","turquoise",-0.564228577246765,2.08392743898653e-14
"ENSG00000169372","turquoise",0.564207828963387,2.08948421913712e-14
"ENSG00000145332","turquoise",-0.563982493237005,2.15077035933442e-14
"ENSG00000134852","turquoise",-0.563960985406515,2.15671068324749e-14
"ENSG00000115514","turquoise",-0.563898445645707,2.17407467841162e-14
"ENSG00000138035","turquoise",-0.563868836438238,2.18234300565734e-14
"ENSG00000024048","turquoise",-0.563260107487237,2.3592769930545e-14
"ENSG00000166106","turquoise",-0.563103089176044,2.40713617959536e-14
"ENSG00000005955","turquoise",-0.563051451408586,2.42308095228615e-14
"ENSG00000172171","turquoise",-0.56298902454844,2.4424945511427e-14
"ENSG00000250182","turquoise",0.562762953202011,2.51407407735443e-14
"ENSG00000144824","turquoise",0.562731836812352,2.52408479926471e-14
"ENSG00000095139","turquoise",-0.56271874866297,2.5283070873706e-14
"ENSG00000115137","turquoise",-0.562373777494426,2.64210910252313e-14
"ENSG00000198586","turquoise",-0.562268811725582,2.67771504002422e-14
"ENSG00000047634","turquoise",-0.562243649281888,2.68631968913231e-14
"ENSG00000147459","turquoise",-0.562198260326996,2.70190920947338e-14
"ENSG00000198964","turquoise",-0.562008977529767,2.7678762791546e-14
"ENSG00000128708","turquoise",-0.561940594870656,2.79209184763286e-14
"ENSG00000083168","turquoise",-0.561918061380147,2.80011646670277e-14
"ENSG00000008869","turquoise",-0.561817263724258,2.83628823449581e-14
"ENSG00000117528","turquoise",-0.561747240841555,2.86168369619124e-14
"ENSG00000218018","turquoise",0.561706791523801,2.87645434202385e-14
"ENSG00000126777","turquoise",-0.561531625441333,2.94128003853585e-14
"ENSG00000214578","turquoise",0.5614994909226,2.95332585639927e-14
"ENSG00000198373","turquoise",0.561451447084766,2.97142501498892e-14
"ENSG00000198700","turquoise",-0.56116379595597,3.08206993835581e-14
"ENSG00000180776","turquoise",-0.561071790086003,3.11829919116348e-14
"ENSG00000213918","turquoise",0.560986295869046,3.15233578180188e-14
"ENSG00000074657","turquoise",-0.560792612537919,3.23078750991739e-14
"ENSG00000123595","turquoise",-0.560713630025233,3.26332225702164e-14
"ENSG00000141965","turquoise",-0.560692382703888,3.27212883255131e-14
"ENSG00000151445","turquoise",0.560626720461394,3.2994909670233e-14
"ENSG00000155850","turquoise",-0.560609297159826,3.30678875313657e-14
"ENSG00000106701","turquoise",0.560426691415495,3.38422519100937e-14
"ENSG00000102393","turquoise",-0.560222331001631,3.47298097015683e-14
"ENSG00000196660","turquoise",-0.560104047387441,3.52538386795493e-14
"ENSG00000107282","turquoise",0.560050232907658,3.54947918281832e-14
"ENSG00000141568","turquoise",-0.559870360541798,3.631185861044e-14
"ENSG00000082269","turquoise",-0.559649119621713,3.73419792156863e-14
"ENSG00000180616","turquoise",-0.559494503212111,3.80787198923465e-14
"ENSG00000116918","turquoise",-0.559453622593104,3.8275867656044e-14
"ENSG00000134684","turquoise",-0.559269913716836,3.9174142306231e-14
"ENSG00000135269","turquoise",-0.55926087098582,3.92188841533184e-14
"ENSG00000120729","turquoise",-0.559073037391472,4.01595805672171e-14
"ENSG00000198331","turquoise",-0.559072298248699,4.0163325332262e-14
"ENSG00000140350","turquoise",0.558974887503501,4.06598292922537e-14
"ENSG00000172939","turquoise",-0.558811927312709,4.15038291484685e-14
"ENSG00000160785","turquoise",-0.558788051694833,4.1628908896369e-14
"ENSG00000017797","turquoise",-0.558752838011822,4.18140565296593e-14
"ENSG00000198939","turquoise",0.558703389126795,4.20754042403264e-14
"ENSG00000048052","turquoise",0.5585773455547,4.27487839441988e-14
"ENSG00000147324","turquoise",-0.558216931269015,4.47326805597962e-14
"ENSG00000141084","turquoise",0.558098428646802,4.54043426136847e-14
"ENSG00000138658","turquoise",-0.558077990276894,4.55211737478237e-14
"ENSG00000138802","turquoise",-0.557906549880915,4.65127631164371e-14
"ENSG00000124370","turquoise",-0.55790536717988,4.651967619624e-14
"ENSG00000242125","turquoise",-0.557343294409507,4.99208222634185e-14
"ENSG00000135776","turquoise",-0.557120283492859,5.13363134134018e-14
"ENSG00000120800","turquoise",-0.557061133091271,5.17182594009525e-14
"ENSG00000134996","turquoise",-0.556949653005259,5.24456416057794e-14
"ENSG00000143493","turquoise",-0.556942880822648,5.24901479260333e-14
"ENSG00000163527","turquoise",-0.556824089664144,5.32768396680908e-14
"ENSG00000139697","turquoise",-0.556780682407507,5.35671564193983e-14
"ENSG00000107679","turquoise",-0.556750438664585,5.37703424172283e-14
"ENSG00000163349","turquoise",-0.556662828954738,5.43631722162961e-14
"ENSG00000147853","turquoise",-0.556382776987336,5.63011875891974e-14
"ENSG00000122484","turquoise",-0.556304860081581,5.68522383687044e-14
"ENSG00000130449","turquoise",-0.556184087857208,5.77167633673789e-14
"ENSG00000085224","turquoise",-0.55578679300339,6.06519583835967e-14
"ENSG00000169032","turquoise",-0.555766639534093,6.08046602316201e-14
"ENSG00000057608","turquoise",-0.555761774935796,6.08415750750156e-14
"ENSG00000137055","turquoise",-0.555460608482953,6.31699409089395e-14
"ENSG00000005302","turquoise",-0.555423162185463,6.34654367875257e-14
"ENSG00000159596","turquoise",-0.555282340585628,6.45887765772805e-14
"ENSG00000106299","turquoise",-0.55519347442546,6.53075992368892e-14
"ENSG00000159921","turquoise",-0.555180138356636,6.54161420081039e-14
"ENSG00000171566","turquoise",-0.555153718825667,6.56316902398284e-14
"ENSG00000262758","turquoise",0.554873710441302,6.79590931365195e-14
"ENSG00000185761","turquoise",0.554763627648185,6.88959188952012e-14
"ENSG00000081154","turquoise",-0.554732853961405,6.91600488407295e-14
"ENSG00000112305","turquoise",-0.554628781324311,7.00606241777804e-14
"ENSG00000264569","turquoise",-0.554584230629136,7.04496151786759e-14
"ENSG00000089682","turquoise",-0.55456572641524,7.0611800384913e-14
"ENSG00000160294","turquoise",-0.554475367496854,7.14090093657302e-14
"ENSG00000185090","turquoise",0.554313848532064,7.28559180186354e-14
"ENSG00000182552","turquoise",-0.553928584394902,7.64233106493975e-14
"ENSG00000170242","turquoise",-0.553892884160657,7.67623572839819e-14
"ENSG00000106686","turquoise",0.553876797188089,7.69156139123272e-14
"ENSG00000180354","turquoise",0.553837878627703,7.72876140129668e-14
"ENSG00000109667","turquoise",-0.553833297490668,7.73315174672293e-14
"ENSG00000257839","turquoise",0.553613749302865,7.94642551767033e-14
"ENSG00000100426","turquoise",-0.553576961895965,7.98271705605416e-14
"ENSG00000110060","turquoise",-0.553554647681963,8.00480902271224e-14
"ENSG00000204977","turquoise",-0.553241956528301,8.32071510352523e-14
"ENSG00000126945","turquoise",-0.553192964827718,8.37129730430911e-14
"ENSG00000092820","turquoise",-0.552970867100731,8.6043830941461e-14
"ENSG00000143437","turquoise",-0.552966596172798,8.60892663764936e-14
"ENSG00000141298","turquoise",-0.552909960478505,8.66939860980225e-14
"ENSG00000185515","turquoise",-0.552832275104597,8.7530188182177e-14
"ENSG00000189308","turquoise",-0.552796216583636,8.79209823923045e-14
"ENSG00000242247","turquoise",-0.552718511841645,8.87689090696048e-14
"ENSG00000146021","turquoise",-0.552516438692373,9.10113877310276e-14
"ENSG00000021776","turquoise",-0.552298730998205,9.34890479902611e-14
"ENSG00000170855","turquoise",-0.552240669757383,9.41608326857268e-14
"ENSG00000112697","turquoise",-0.552224326708274,9.43507718874017e-14
"ENSG00000163666","turquoise",0.552176396336155,9.49099719451613e-14
"ENSG00000121957","turquoise",-0.551951396148191,9.75784246579798e-14
"ENSG00000107854","turquoise",-0.551846917254664,9.8842204657046e-14
"ENSG00000198646","turquoise",-0.551804930451726,9.93545518506561e-14
"ENSG00000144233","turquoise",-0.551648486469227,1.01286420912527e-13
"ENSG00000101134","turquoise",0.551268722075358,1.06129284574607e-13
"ENSG00000177144","turquoise",-0.55105934748179,1.08894869864462e-13
"ENSG00000176463","turquoise",-0.550563270148232,1.15730272244588e-13
"ENSG00000267385","turquoise",-0.550509968967883,1.16489072491153e-13
"ENSG00000171291","turquoise",-0.550460829291271,1.17192915926183e-13
"ENSG00000163531","turquoise",0.550431009663531,1.17622047386044e-13
"ENSG00000145780","turquoise",-0.550407351580312,1.17963595840457e-13
"ENSG00000080603","turquoise",-0.550322360980532,1.19198570980824e-13
"ENSG00000188419","turquoise",-0.550321768093768,1.19207230078552e-13
"ENSG00000113712","turquoise",-0.550192368273107,1.21111826873914e-13
"ENSG00000140941","turquoise",-0.550081420979107,1.22768372438837e-13
"ENSG00000259901","turquoise",0.550065263040265,1.23011456870003e-13
"ENSG00000088305","turquoise",0.549972722486325,1.24412708796088e-13
"ENSG00000103642","turquoise",-0.549795800047387,1.27135025267083e-13
"ENSG00000273007","turquoise",0.549637965729286,1.29612475359949e-13
"ENSG00000197471","turquoise",0.549523901389636,1.31432059125354e-13
"ENSG00000110851","turquoise",-0.549445099961829,1.32703608586719e-13
"ENSG00000174306","turquoise",-0.549369224912504,1.33939242264758e-13
"ENSG00000163633","turquoise",0.549306510997967,1.34968987623341e-13
"ENSG00000132953","turquoise",0.5492276035293,1.36275572472404e-13
"ENSG00000171365","turquoise",-0.549190787586847,1.368893889709e-13
"ENSG00000246523","turquoise",0.549110797412192,1.38232315314652e-13
"ENSG00000186230","turquoise",-0.549106784745874,1.38300019033892e-13
"ENSG00000266743","turquoise",0.549062688577479,1.39046159979932e-13
"ENSG00000001631","turquoise",-0.54895191169278,1.40937907042402e-13
"ENSG00000124783","turquoise",-0.548951198421691,1.40950168388422e-13
"ENSG00000099246","turquoise",-0.548907636459868,1.41700981879029e-13
"ENSG00000261211","turquoise",0.548901447153026,1.41807973016766e-13
"ENSG00000185947","turquoise",-0.548532558179537,1.48328666326187e-13
"ENSG00000068697","turquoise",-0.548487383578727,1.49146970552722e-13
"ENSG00000113448","turquoise",-0.548080122099472,1.56725214137301e-13
"ENSG00000161692","turquoise",0.54805530889912,1.57198844777186e-13
"ENSG00000107185","turquoise",-0.548041068388028,1.57471294014167e-13
"ENSG00000185697","turquoise",0.548006189314743,1.58140541536974e-13
"ENSG00000213516","turquoise",-0.547899315430257,1.60208472660993e-13
"ENSG00000183690","turquoise",-0.547844261751675,1.61283961454247e-13
"ENSG00000137992","turquoise",-0.547790935848645,1.62332391572481e-13
"ENSG00000271538","turquoise",0.547789148313635,1.6236765053466e-13
"ENSG00000160781","turquoise",0.547752258743327,1.63096959250519e-13
"ENSG00000140557","turquoise",0.547656557526155,1.6500386462228e-13
"ENSG00000115233","turquoise",-0.54752637830043,1.67632613258507e-13
"ENSG00000182831","turquoise",-0.547469041338855,1.68803316362422e-13
"ENSG00000179071","turquoise",0.54737289294738,1.70784341234325e-13
"ENSG00000134982","turquoise",-0.546998973228718,1.7870572891481e-13
"ENSG00000072415","turquoise",-0.546922716690568,1.80364519987797e-13
"ENSG00000048405","turquoise",-0.546888027646262,1.81124049507864e-13
"ENSG00000115816","turquoise",-0.546876992535486,1.8136631891571e-13
"ENSG00000011007","turquoise",-0.546697627308725,1.853486579877e-13
"ENSG00000168300","turquoise",-0.546695322712309,1.85400374893063e-13
"ENSG00000121057","turquoise",-0.546553099477677,1.88619277560366e-13
"ENSG00000260398","turquoise",-0.54645416467812,1.90890432675087e-13
"ENSG00000161298","turquoise",-0.546201261157903,1.96817675566924e-13
"ENSG00000130816","turquoise",-0.545974160440736,2.02292439385901e-13
"ENSG00000103005","turquoise",-0.545950970810553,2.02859739682039e-13
"ENSG00000165192","turquoise",-0.545751539834178,2.07802822532662e-13
"ENSG00000125863","turquoise",-0.54574917285427,2.07862188013805e-13
"ENSG00000160218","turquoise",-0.545746464282718,2.07930141084366e-13
"ENSG00000179057","turquoise",-0.545744479157385,2.07979957941234e-13
"ENSG00000135048","turquoise",-0.545708104077495,2.08894850811848e-13
"ENSG00000123600","turquoise",-0.545568503163141,2.12442516827412e-13
"ENSG00000134109","turquoise",-0.545220454047836,2.21544533912089e-13
"ENSG00000175066","turquoise",-0.545207749797619,2.21883844180467e-13
"ENSG00000129255","turquoise",-0.545080420972431,2.25312630857152e-13
"ENSG00000143816","turquoise",0.544964958684054,2.28466377968301e-13
"ENSG00000213096","turquoise",-0.544769561668416,2.33901526321944e-13
"ENSG00000159111","turquoise",0.5447313708087,2.34978433340661e-13
"ENSG00000154415","turquoise",-0.544414284594712,2.4410780706992e-13
"ENSG00000086717","turquoise",-0.544289051009865,2.47807687567495e-13
"ENSG00000184575","turquoise",-0.544127107750747,2.52673045005577e-13
"ENSG00000174718","turquoise",-0.544114254866237,2.53063146069185e-13
"ENSG00000120519","turquoise",-0.544007954173868,2.56312035647775e-13
"ENSG00000163811","turquoise",-0.54392714943025,2.58808785808938e-13
"ENSG00000174405","turquoise",-0.543758851281565,2.64085113161251e-13
"ENSG00000154743","turquoise",-0.543672447636187,2.66834447049716e-13
"ENSG00000164941","turquoise",-0.543569882466215,2.70134175309678e-13
"ENSG00000168405","turquoise",-0.543555487298742,2.70600460493758e-13
"ENSG00000033050","turquoise",-0.543388339176918,2.76072319117273e-13
"ENSG00000159131","turquoise",-0.543341379071689,2.77628894037886e-13
"ENSG00000138193","turquoise",0.543333030325491,2.77906519877545e-13
"ENSG00000164187","turquoise",-0.543136895218445,2.84506933727182e-13
"ENSG00000198015","turquoise",-0.543035947495683,2.87963228944287e-13
"ENSG00000141428","turquoise",-0.54302967947569,2.8817917731426e-13
"ENSG00000197302","turquoise",-0.543009570804499,2.88873032867015e-13
"ENSG00000253251","turquoise",-0.542929504096532,2.91651903977952e-13
"ENSG00000178307","turquoise",-0.54289735271526,2.92775079564849e-13
"ENSG00000043514","turquoise",-0.542646708380676,3.01676455799429e-13
"ENSG00000137944","turquoise",-0.542428530155554,3.09638611479955e-13
"ENSG00000129128","turquoise",-0.542003690858771,3.25733088585022e-13
"ENSG00000112531","turquoise",-0.541804702584183,3.33548423525499e-13
"ENSG00000251576","turquoise",0.541791989710822,3.34053874589804e-13
"ENSG00000156239","turquoise",0.541737754528663,3.36218588930695e-13
"ENSG00000174840","turquoise",-0.541726446536272,3.36671645327776e-13
"ENSG00000165006","turquoise",-0.541607176358835,3.4148651442015e-13
"ENSG00000013561","turquoise",-0.541467757600378,3.4719966892505e-13
"ENSG00000235033","turquoise",-0.54135424141134,3.51919914440559e-13
"ENSG00000135249","turquoise",-0.541207686851282,3.58106316245728e-13
"ENSG00000196376","turquoise",0.54108324413613,3.63442221882076e-13
"ENSG00000091436","turquoise",-0.540873462882917,3.7261278131603e-13
"ENSG00000115241","turquoise",-0.540793165670989,3.76182166638232e-13
"ENSG00000134987","turquoise",-0.540626239805565,3.83709081046639e-13
"ENSG00000076321","turquoise",-0.540263853477741,4.00556953221138e-13
"ENSG00000066697","turquoise",-0.540066954638254,4.10010359504958e-13
"ENSG00000153107","turquoise",-0.540058385435579,4.10426666912775e-13
"ENSG00000156171","turquoise",-0.539995370740344,4.13500681712253e-13
"ENSG00000175741","turquoise",-0.539932341658657,4.16597783365714e-13
"ENSG00000059769","turquoise",-0.539769190079578,4.24719775335447e-13
"ENSG00000095261","turquoise",-0.539588232045426,4.33908275306587e-13
"ENSG00000150753","turquoise",-0.539483226614436,4.39328428231142e-13
"ENSG00000234817","turquoise",0.539287713986103,4.49596255654983e-13
"ENSG00000111142","turquoise",-0.539134263272499,4.57818129656753e-13
"ENSG00000107014","turquoise",0.539015822041184,4.64263959184266e-13
"ENSG00000115392","turquoise",0.538857118840759,4.73039382409102e-13
"ENSG00000080815","turquoise",-0.538723167271983,4.80571468831328e-13
"ENSG00000146085","turquoise",-0.538593977466618,4.87946167859914e-13
"ENSG00000108733","turquoise",0.538472918991365,4.94956459309865e-13
"ENSG00000171885","turquoise",-0.538378254472264,5.00506435347774e-13
"ENSG00000248835","turquoise",0.537882334311648,5.30584229043978e-13
"ENSG00000271576","turquoise",0.537710289159424,5.41423700633507e-13
"ENSG00000139514","turquoise",-0.537579370772154,5.49815940576895e-13
"ENSG00000129003","turquoise",-0.537551748975793,5.5160265923342e-13
"ENSG00000136100","turquoise",-0.537335277195558,5.65801927059487e-13
"ENSG00000173875","turquoise",-0.537271219594071,5.70071411278842e-13
"ENSG00000076258","turquoise",0.536963273136623,5.91037221028698e-13
"ENSG00000183723","turquoise",-0.536962862083067,5.91065701285003e-13
"ENSG00000101310","turquoise",-0.536890719042255,5.96084918369343e-13
"ENSG00000136238","turquoise",-0.536883922300529,5.96559918484747e-13
"ENSG00000175449","turquoise",-0.536771744975217,6.04452939057212e-13
"ENSG00000161654","turquoise",-0.536720520728091,6.08090846093636e-13
"ENSG00000164466","turquoise",-0.536555194699653,6.19977931615065e-13
"ENSG00000047849","turquoise",0.536411879553748,6.30464902758566e-13
"ENSG00000145907","turquoise",-0.536335738124937,6.36106410656553e-13
"ENSG00000102034","turquoise",-0.536330300546747,6.36511165906689e-13
"ENSG00000147408","turquoise",-0.536122780961907,6.52146682250656e-13
"ENSG00000103544","turquoise",0.536068574878531,6.56291921805134e-13
"ENSG00000162378","turquoise",-0.535940548096632,6.66184284638242e-13
"ENSG00000154217","turquoise",-0.535715103266019,6.83957307407464e-13
"ENSG00000112312","turquoise",-0.535654460001572,6.88816252188265e-13
"ENSG00000104643","turquoise",-0.53562896131369,6.90869296684775e-13
"ENSG00000162702","turquoise",-0.535601320708308,6.93101516001895e-13
"ENSG00000164989","turquoise",0.535563405011631,6.96174943091413e-13
"ENSG00000182372","turquoise",-0.535537371713604,6.98292853332622e-13
"ENSG00000067182","turquoise",-0.535507925701909,7.00695947827422e-13
"ENSG00000237807","turquoise",-0.535349801098536,7.13738618354787e-13
