"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"hsa05322","Human Diseases","Immune disease","hsa05322","Systemic lupus erythematosus","24/2511","48/4460",0.5,0.888092393468738,-0.88470533659281,0.848695835186797,0.999999988482463,0.927318285058926,"94239/727/730/9555/6738/8970/718/6628/3586/6741/2212/2209/714/3015/6632/713/8969/1991/121504/2214/721/720/110384692/55766",24
"hsa05216","Human Diseases","Cancer: specific types","hsa05216","Thyroid cancer","13/2511","27/4460",0.481481481481481,0.855200082599525,-0.856519990529558,0.853301237240466,0.999999988482463,0.927318285058926,"578/4616/5594/8030/10342/51426/1026/5468/3845/4609/5604/6256/4893",13
"hsa05016","Human Diseases","Neurodegenerative disease","hsa05016","Huntington disease","89/2511","169/4460",0.526627218934911,0.93538725465938,-0.971893018107082,0.85332490333331,0.999999988482463,0.927318285058926,"9821/9519/5685/5431/5601/55102/113457/5289/6507/5978/5705/23186/5714/2033/5706/5684/5700/5693/5687/5688/5713/10382/8701/5683/10488/7019/5717/10213/1385/4709/27019/10376/8678/3092/4698/6874/4294/1349/55860/5468/51164/7280/10121/1213/6875/5694/5686/5433/5440/291/112714/90993/55567/516/5701/9861/4712/509/7417/84516/84790/3800/25942/54205/5707/64837/5708/10540/84617/79861/55967/6667/127602/10383/203068/30849/160/5718/4217/7278/4541/2475/4512/4538/7052/2878/4539/7416/4509",89
"hsa04934","Human Diseases","Endocrine and metabolic disease","hsa04934","Cushing syndrome","50/2511","97/4460",0.515463917525773,0.915559168524472,-0.954293431839145,0.854862170330377,0.999999988482463,0.927318285058926,"1870/2773/2932/3710/5594/7976/898/1395/196/10488/81029/1871/7474/7475/1386/5906/5929/1385/3709/3164/1017/1026/5908/468/50940/3949/324/109/9101/5925/405/185/57552/817/1956/775/90993/7484/115/7855/8323/8085/8313/5604/3777/9134/6667/5087/11091/8912",50
"hsa04360","Organismal Systems","Development and regeneration","hsa04360","Axon guidance","64/2511","123/4460",0.520325203252033,0.92419371027641,-0.967607572719806,0.855323479526743,0.999999988482463,0.927318285058926,"6405/5291/2773/9423/387/6093/998/4775/5362/2932/1947/25/3983/5594/4776/655/7976/4233/2051/5532/81029/7474/8503/103910/5533/5290/84612/1948/64101/5894/7223/3845/9475/5879/658/5530/5170/85464/817/5295/5921/56288/3688/2047/4690/5364/1073/10501/9723/1072/22885/5781/5062/56963/2242/10509/5727/2050/23365/6714/9860/659/4893/5534",64
"hsa05146","Human Diseases","Infectious disease: parasitic","hsa05146","Amoebiasis","27/2511","54/4460",0.5,0.888092393468738,-0.939010424544567,0.859152462553808,0.999999988482463,0.927318285058926,"7414/5291/2769/1286/384/5878/5869/2335/7850/3554/5052/8503/5290/5269/3911/1284/3915/3586/7099/7097/5868/5295/3689/1285/3684/1282/3908",27
"hsa04650","Organismal Systems","Immune system","hsa04650","Natural killer cell mediated cytotoxicity","34/2511","68/4460",0.5,0.888092393468738,-1.05540481402689,0.880469964578133,0.999999988482463,0.927318285058926,"637/3459/5291/7462/6452/5594/6655/8797/5532/6654/8503/8795/2185/5533/5290/79465/5894/3845/10451/5879/5530/3454/5295/2207/3689/135250/6850/5604/2885/5781/2214/4277/4893/5534",34
"hsa04750","Organismal Systems","Sensory system","hsa04750","Inflammatory mediator regulation of TRP channels","27/2511","55/4460",0.490909090909091,0.871945259042033,-1.08452663731138,0.888690241508612,0.999999988482463,0.927318285058926,"5583/5601/5291/3710/5608/1432/3827/3554/8503/5290/3709/91860/4803/109/817/5295/5603/115/5580/255189/5581/5029/5501/6714/801/9311/5500",27
"hsa00980","Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450","9/2511","20/4460",0.45,0.799283154121864,-1.02104177091791,0.893361716523914,0.999999988482463,0.927318285058926,"4257/1571/2947/873/29785/2948/1645/125/126",9
"hsa00380","Metabolism","Amino acid metabolism","hsa00380","Tryptophan metabolism","8/2511","18/4460",0.444444444444444,0.7894154608611,-1.01603725164285,0.894658922280178,0.999999988482463,0.927318285058926,"3030/8942/39/847/56267/316/883/4128",8
"hsa04927","Organismal Systems","Endocrine system","hsa04927","Cortisol synthesis and secretion","18/2511","38/4460",0.473684210526316,0.84135068854933,-1.11469690098777,0.899114456821136,0.999999988482463,0.927318285058926,"3710/10488/1386/1385/3709/3164/468/3949/109/185/57552/775/90993/115/3777/6667/5087/8912",18
"hsa00534","Metabolism","Glycan biosynthesis and metabolism","hsa00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","6/2511","14/4460",0.428571428571429,0.761222051544632,-1.01556956694232,0.900212962801349,0.999999988482463,0.927318285058926,"9957/64131/9394/2135/8509/90161",6
"hsa04932","Human Diseases","Endocrine and metabolic disease","hsa04932","Non-alcoholic fatty liver disease","42/2511","84/4460",0.5,0.888092393468738,-1.17515936676179,0.900470288752636,0.999999988482463,0.927318285058926,"79602/637/5601/5291/7132/998/6720/83737/2932/7494/3551/51422/6945/1432/10000/8503/4709/5290/468/4698/1571/1349/5468/5562/1965/5879/5295/5603/51094/3570/4712/840/3667/54205/5571/9021/55967/8660/6256/5465/4217/4512",42
"hsa04933","Human Diseases","Endocrine and metabolic disease","hsa04933","AGE-RAGE signaling pathway in diabetic complications","34/2511","69/4460",0.492753623188406,0.875221489215568,-1.18554705998819,0.904152182196921,0.999999988482463,0.927318285058926,"5601/5291/998/1906/1286/5594/5054/1432/2335/10000/8503/5290/1729/3845/1284/5879/5292/4089/185/5295/2308/5603/113026/7048/5580/1536/2277/4088/6774/1285/5581/7056/1282/4893",34
"hsa00511","Metabolism","Glycan biosynthesis and metabolism","hsa00511","Other glycan degradation","5/2511","12/4460",0.416666666666667,0.740076994557281,-1.02326737282655,0.905229445906221,0.999999988482463,0.927318285058926,"2519/57704/4125/10825/2629",5
"hsa04928","Organismal Systems","Endocrine system","hsa04928","Parathyroid hormone synthesis, secretion and action","35/2511","71/4460",0.492957746478873,0.875584049898755,-1.19938501168949,0.906186938471633,0.999999988482463,0.927318285058926,"65125/2773/5141/387/4205/5337/3710/5594/10488/9368/5144/1386/4209/1385/6446/10672/3709/1026/468/5894/9826/109/2768/1956/4929/90993/5745/115/5604/9943/6667/6256/65267/27347/9935",35
"hsa04081","Environmental Information Processing","Signaling molecules and interaction","hsa04081","Hormone signaling","46/2511","92/4460",0.5,0.888092393468738,-1.23097257968776,0.909044640849556,0.999999988482463,0.927318285058926,"79602/153/5291/2769/2773/387/10411/4986/2775/11069/1395/117247/4090/59345/7433/90/8503/10672/148/3061/5290/10267/109/3685/658/2100/4089/185/5295/2768/51094/5745/6755/115/4880/6774/3667/154/147/55970/6752/5592/8660/2057/6714/3690",46
"hsa04919","Organismal Systems","Endocrine system","hsa04919","Thyroid hormone signaling pathway","46/2511","92/4460",0.5,0.888092393468738,-1.23097257968776,0.909044640849556,0.999999988482463,0.927318285058926,"477/5291/483/60/2932/8648/5594/2033/3091/6009/9969/117247/8850/10000/6513/8503/5290/23389/8202/5469/5894/3845/4193/9882/29079/4609/3685/10499/5170/9611/481/5295/2308/113026/476/5604/25942/10231/488/6256/6714/4624/5350/2475/4893/3690",46
"hsa05200","Human Diseases","Cancer: overview","hsa05200","Pathways in cancer","168/2511","318/4460",0.528301886792453,0.938361774231119,-1.29447842039194,0.911779854492401,0.999999988482463,0.927318285058926,"3675/5898/1870/4257/637/10928/330/3459/578/1495/5601/5888/5291/8454/2773/387/6093/10235/2255/998/5337/4292/5915/1906/1286/2932/8648/332/3655/25/4616/1399/5594/2033/6655/3091/9252/6789/331/7976/3551/898/4233/8030/8453/6198/7704/329/867/81029/1871/896/5159/3827/7474/10342/59345/2335/7475/6654/2034/2956/10000/6513/8503/10672/5290/51426/2322/1017/8202/1026/2002/91860/3911/3597/5894/5468/9826/3845/7428/2947/9475/3572/3601/5156/1284/2113/324/23493/4193/54583/3915/1910/5879/4609/5292/109/3685/2250/2247/1950/675/5925/2100/2252/4089/2064/3454/405/5899/185/817/5295/2768/1956/3688/2308/6921/7484/3570/2264/115/3716/7855/7048/26508/8323/2277/840/7184/6778/4088/4824/1398/8772/6774/8313/2948/1285/5604/23566/598/5728/54205/55970/3728/1488/9134/2885/1728/29119/57121/6667/5727/6256/613/4286/2057/1282/3908/23365/114112/7296/801/2475/4893/1147",168
"hsa00430","Metabolism","Metabolism of other amino acids","hsa00430","Taurine and hypotaurine metabolism","4/2511","10/4460",0.4,0.71047391477499,-1.04026470981182,0.912575658170404,0.999999988482463,0.927318285058926,"2327/2687/2686/84890",4
"hsa04725","Organismal Systems","Nervous system","hsa04725","Cholinergic synapse","29/2511","60/4460",0.483333333333333,0.858489313686446,-1.25249124032098,0.916286288781543,0.999999988482463,0.927318285058926,"5291/3784/2773/2775/3710/5594/10488/59345/10000/8503/1385/5290/3709/468/3845/109/23533/817/5295/775/90993/115/5604/55970/1129/3770/3786/3768/4893",29
"hsa00561","Metabolism","Lipid metabolism","hsa00561","Glycerolipid metabolism","14/2511","31/4460",0.451612903225806,0.802147968294344,-1.25459829807974,0.923995308939878,0.999999988482463,0.927318285058926,"55750/8611/9663/2717/23175/129642/55326/137964/56894/8613/150763/128966744/2710/7920",14
"hsa04923","Organismal Systems","Endocrine system","hsa04923","Regulation of lipolysis in adipocytes","14/2511","31/4460",0.451612903225806,0.802147968294344,-1.25459829807974,0.923995308939878,0.999999988482463,0.927318285058926,"51099/153/5291/2773/10000/8503/5290/109/5295/115/3667/154/5592/8660",14
"hsa04622","Organismal Systems","Immune system","hsa04622","RIG-I-like receptor signaling pathway","18/2511","39/4460",0.461538461538462,0.819777593971142,-1.28297148038462,0.925249218771304,0.999999988482463,0.927318285058926,"5601/80143/9474/57506/4214/54941/3551/4793/1432/10010/8737/9140/5603/64343/8772/29110/1147/1654",18
"hsa04740","Organismal Systems","Sensory system","hsa04740","Olfactory transduction","9/2511","21/4460",0.428571428571429,0.761222051544632,-1.24479393692029,0.928044072669837,0.999999988482463,0.927318285058926,"83988/5153/91860/109/123041/817/5592/5138/801",9
"hsa04971","Organismal Systems","Digestive system","hsa04971","Gastric acid secretion","22/2511","47/4460",0.468085106382979,0.831405644949457,-1.31874603693587,0.928224469013264,0.999999988482463,0.927318285058926,"1080/477/3784/2773/483/60/7430/3710/760/3709/91860/109/91807/481/817/340156/3758/115/476/6522/6752/801",22
"hsa04512","Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","26/2511","55/4460",0.472727272727273,0.839650990188625,-1.35803462726946,0.93199578560727,0.999999988482463,0.927318285058926,"3675/3371/3161/1286/3655/7450/3694/2335/3911/1284/948/3679/3915/7057/22801/3685/3680/3688/341640/3678/1293/1285/1605/1282/3908/3690",26
"hsa00051","Metabolism","Carbohydrate metabolism","hsa00051","Fructose and mannose metabolism","7/2511","17/4460",0.411764705882353,0.731370206386019,-1.25943760177559,0.933269807681932,0.999999988482463,0.927318285058926,"57103/55556/5373/3098/3099/3101/8790",7
"hsa05162","Human Diseases","Infectious disease: viral","hsa05162","Measles","41/2511","84/4460",0.488095238095238,0.866947336481387,-1.39720693394352,0.933782761188071,0.999999988482463,0.927318285058926,"637/578/5601/5291/23118/1459/2932/27102/57506/1457/3551/4793/898/896/868/10000/6504/4179/8503/5290/1017/9367/440275/1965/7099/7097/3454/5295/4478/8667/3716/8772/6774/598/54205/4615/9134/29110/3654/51135/1147",41
"hsa00770","Metabolism","Metabolism of cofactors and vitamins","hsa00770","Pantothenate and CoA biosynthesis","6/2511","15/4460",0.4,0.71047391477499,-1.27477523537754,0.937232735480732,0.999999988482463,0.927318285058926,"586/79646/80025/60496/53354/1806",6
"hsa05034","Human Diseases","Substance dependence","hsa05034","Alcoholism","33/2511","69/4460",0.478260869565217,0.849479680709227,-1.43012543491521,0.939211994680587,0.999999988482463,0.927318285058926,"2773/9759/2775/5594/6655/94239/10488/9555/59345/6654/1386/1385/8970/135/468/8520/91860/5894/3845/90993/3015/5604/55970/3177/2885/5501/4128/8969/121504/801/4893/5500/55766",33
"hsa05145","Human Diseases","Infectious disease: parasitic","hsa05145","Toxoplasmosis","36/2511","75/4460",0.48,0.852568697729988,-1.4614087642037,0.942307418747496,0.999999988482463,0.927318285058926,"240/330/3459/5601/23118/2773/7132/2775/3655/5594/331/3551/4793/5608/329/1432/10000/3949/3911/3915/3586/7099/7097/5170/23533/3688/5603/3716/6774/598/54205/4615/3654/3908/51135/1147",36
"hsa00601","Metabolism","Glycan biosynthesis and metabolism","hsa00601","Glycosphingolipid biosynthesis - lacto and neolacto series","5/2511","13/4460",0.384615384615385,0.683147994975952,-1.29846648387802,0.942434750054594,0.999999988482463,0.927318285058926,"2683/8702/8707/10678/8708",5
"hsa04310","Environmental Information Processing","Signal transduction","hsa04310","Wnt signaling pathway","50/2511","102/4460",0.490196078431373,0.870678817126213,-1.49955470655053,0.944798329246335,0.999999988482463,0.927318285058926,"4007/5601/8454/387/1459/4775/5663/2932/23411/2033/23002/57680/4776/1457/64840/7976/5532/22943/54894/81029/896/1452/7474/7475/27101/5533/59352/9475/324/5879/4609/5530/8549/4089/817/23500/147495/7484/7855/59343/8323/8945/4088/8313/1488/8061/56998/84133/55366/5534",50
"hsa04926","Organismal Systems","Endocrine system","hsa04926","Relaxin signaling pathway","39/2511","81/4460",0.481481481481481,0.855200082599525,-1.49265528825596,0.945335140711347,0.999999988482463,0.927318285058926,"5601/5291/2769/2773/6416/1906/1286/2775/5594/6655/10488/1432/59345/6654/1386/10000/8503/1385/5290/468/5894/3845/1284/1910/109/5295/1956/5603/90993/115/7048/2277/1285/5604/55970/2885/1282/6714/4893",39
"hsa00514","Metabolism","Glycan biosynthesis and metabolism","hsa00514","Other types of O-glycan biosynthesis","11/2511","26/4460",0.423076923076923,0.751462794473547,-1.44250196531698,0.949052326968818,0.999999988482463,0.927318285058926,"2683/57452/23509/117248/11226/2589/2590/283464/56983/29071/64409",11
"hsa04371","Environmental Information Processing","Signal transduction","hsa04371","Apelin signaling pathway","39/2511","82/4460",0.475609756097561,0.844770813299531,-1.61019547787067,0.957026773950446,0.999999988482463,0.927318285058926,"2773/9759/4205/5289/3710/5594/5054/51422/7019/6198/59345/4209/10000/10672/3709/8678/91860/5894/5562/3845/109/91807/81631/23533/4089/185/340156/22808/115/4088/5604/5581/55970/5571/30849/6262/801/2475/4893",39
"hsa04517","Environmental Information Processing","Signaling molecules and interaction","hsa04517","IgSF CAM signaling","98/2511","194/4460",0.505154639175258,0.897247985153982,-1.66079855771917,0.958247500212179,0.999999988482463,0.927318285058926,"7414/5601/5291/9423/387/998/5817/60/113457/5362/2932/23085/4897/7430/4637/10580/25/5594/4627/10382/199731/51678/8976/653857/5376/9693/5818/10094/1432/10096/5906/10000/6504/8503/103910/9414/5290/10376/84612/5908/3791/4301/10095/8500/92154/10451/5879/81873/7280/5962/10097/8826/91807/5170/5295/5921/340156/57502/4478/56288/4684/81928/3688/2308/288/112714/4685/23426/5603/4690/3689/3678/4356/10092/10109/5584/84790/5604/11141/22871/3684/9788/10458/84617/57513/25945/2885/79861/5781/5062/3786/10383/203068/6714/7278/23607/4067/3690",98
"hsa04726","Organismal Systems","Nervous system","hsa04726","Serotonergic synapse","21/2511","47/4460",0.446808510638298,0.793614479269936,-1.61434875718183,0.960459492609487,0.999999988482463,0.927318285058926,"240/2773/10411/2775/3710/5594/59345/3709/5894/3845/1558/775/2562/255189/5604/55970/3355/247/260293/4128/4893",21
"hsa04970","Organismal Systems","Digestive system","hsa04970","Salivary secretion","21/2511","47/4460",0.446808510638298,0.793614479269936,-1.61434875718183,0.960459492609487,0.999999988482463,0.927318285058926,"952/477/153/2983/6558/483/3710/148/3709/91860/109/481/2977/115/476/2982/6522/154/147/5592/801",21
"hsa04727","Organismal Systems","Nervous system","hsa04727","GABAergic synapse","19/2511","43/4460",0.441860465116279,0.784825836088652,-1.60915109557476,0.960582764600133,0.999999988482463,0.927318285058926,"92745/2773/4905/2775/81539/2570/59345/5334/66008/54407/2752/109/23710/775/115/2562/10243/55970/6714",19
"hsa04820","Cellular Processes","Cell motility","hsa04820","Cytoskeleton in muscle cells","76/2511","153/4460",0.496732026143791,0.882287868021229,-1.68157281644129,0.960778121397437,0.999999988482463,0.927318285058926,"3675/477/7414/1829/23224/5318/483/2023/60/832/10529/1286/3655/1832/25777/4627/23002/4001/3694/2335/2274/271/829/4811/9499/11155/2318/1729/1824/1837/1284/3679/7111/7094/7057/22801/3685/29766/127294/481/3930/3680/23500/1730/3688/288/7273/114793/84676/7791/3678/6443/10611/1293/476/26287/7171/165904/6645/1285/6444/79188/51778/171024/1605/3728/1466/161176/84823/1282/4604/3908/4624/830/1756/3690",76
"hsa00240","Metabolism","Nucleotide metabolism","hsa00240","Pyrimidine metabolism","17/2511","39/4460",0.435897435897436,0.774234394306079,-1.60718547565434,0.961064721806899,0.999999988482463,0.927318285058926,"50484/51020/51251/221264/1633/978/51727/6240/7083/1503/6241/10201/957/1806/9583/955/4830",17
"hsa05031","Human Diseases","Substance dependence","hsa05031","Amphetamine addiction","17/2511","39/4460",0.435897435897436,0.774234394306079,-1.60718547565434,0.961064721806899,0.999999988482463,0.927318285058926,"23411/10488/5532/1386/1385/5533/468/91860/5530/817/775/90993/5501/4128/801/5500/5534",17
"hsa04330","Environmental Information Processing","Signal transduction","hsa04330","Notch signaling pathway","13/2511","31/4460",0.419354838709677,0.744851684844748,-1.6179194077113,0.96356064563011,0.999999988482463,0.927318285058926,"23013/83737/5663/2033/8850/8650/23493/6868/9794/26508/3516/1488/342371",13
"hsa00860","Metabolism","Metabolism of cofactors and vitamins","hsa00860","Porphyrin metabolism","5/2511","14/4460",0.357142857142857,0.634351709620527,-1.55517407832697,0.965891298528619,0.999999988482463,0.927318285058926,"3163/2058/210/2495/3145",5
"hsa04742","Organismal Systems","Sensory system","hsa04742","Taste transduction","10/2511","25/4460",0.4,0.71047391477499,-1.64758209397582,0.967427743142817,0.999999988482463,0.927318285058926,"3710/6337/5153/6326/10021/775/6328/8645/83756/3355",10
"hsa04062","Organismal Systems","Immune system","hsa04062","Chemokine signaling pathway","47/2511","99/4460",0.474747474747475,0.843239242283448,-1.79018568879849,0.970368433398859,0.999999988482463,0.927318285058926,"2268/5291/2773/387/6093/10235/998/2932/1399/5594/6655/3551/4793/59345/6654/5906/10000/8503/2309/2185/5290/57580/5908/5894/3845/10451/9475/1794/5879/109/23533/5295/56288/9844/115/1230/5580/1398/6774/5604/55970/2885/6714/2869/4893/1147/4067",47
"hsa03250","Genetic Information Processing","Information processing in viruses","hsa03250","Viral life cycle - HIV-1","23/2511","52/4460",0.442307692307692,0.785620194222345,-1.76482206508732,0.97117601878329,0.999999988482463,0.927318285058926,"23534/27125/905/2033/25939/128866/8178/8850/22936/9525/9972/904/4298/4131/85363/5901/10955/5045/5903/10015/9582/23299/5478",23
"hsa05140","Human Diseases","Infectious disease: parasitic","hsa05140","Leishmaniasis","23/2511","52/4460",0.442307692307692,0.785620194222345,-1.76482206508732,0.97117601878329,0.999999988482463,0.927318285058926,"3459/23118/5594/4793/1432/718/2002/3586/7099/7097/2212/3688/2209/5603/3689/3716/1536/3684/4615/3654/51135/1378/2214",23
"hsa00604","Metabolism","Glycan biosynthesis and metabolism","hsa00604","Glycosphingolipid biosynthesis - ganglio series","4/2511","12/4460",0.333333333333333,0.592061595645825,-1.60597581036568,0.971240292676051,0.999999988482463,0.927318285058926,"6482/8869/9197/256435",4
"hsa04614","Organismal Systems","Endocrine system","hsa04614","Renin-angiotensin system","4/2511","12/4460",0.333333333333333,0.592061595645825,-1.60597581036568,0.971240292676051,0.999999988482463,0.927318285058926,"4012/2028/185/290",4
"hsa04916","Organismal Systems","Endocrine system","hsa04916","Melanogenesis","27/2511","60/4460",0.45,0.799283154121864,-1.77651665606503,0.971315115659622,0.999999988482463,0.927318285058926,"2773/1906/2932/2775/5594/2033/7976/10488/81029/7474/7475/1385/91860/5894/3845/1910/109/817/90993/7484/115/7855/8323/5604/4286/801/4893",27
"hsa04925","Organismal Systems","Endocrine system","hsa04925","Aldosterone synthesis and secretion","27/2511","60/4460",0.45,0.799283154121864,-1.77651665606503,0.971315115659622,0.999999988482463,0.927318285058926,"477/483/3710/10488/23683/1386/1385/3709/3164/468/91860/3949/109/481/185/817/775/4929/90993/115/476/221955/5581/3777/5138/8912/801",27
"hsa04918","Organismal Systems","Endocrine system","hsa04918","Thyroid hormone synthesis","20/2511","46/4460",0.434782608695652,0.772254255190207,-1.76217564992389,0.971578217533137,0.999999988482463,0.927318285058926,"477/483/3710/2936/10488/7173/1386/1385/3709/7270/821/468/109/481/9601/90993/115/476/7184/2878",20
"hsa00330","Metabolism","Amino acid metabolism","hsa00330","Arginine and proline metabolism","11/2511","28/4460",0.392857142857143,0.69778688058258,-1.82065905915937,0.977559173141763,0.999999988482463,0.927318285058926,"8974/384/5625/2805/5033/262/112849/6303/55748/4128/112817",11
"hsa00340","Metabolism","Amino acid metabolism","hsa00340","Histidine metabolism","3/2511","10/4460",0.3,0.532855436081243,-1.67844636122319,0.977624116772829,0.999999988482463,0.927318285058926,"55748/144193/4128",3
"hsa04714","Organismal Systems","Environmental adaptation","hsa04714","Thermogenesis","65/2511","135/4460",0.481481481481481,0.855200082599525,-1.9390022607688,0.978321481337785,0.999999988482463,0.927318285058926,"23028/57492/2182/6196/60/6655/79133/55744/6009/51422/10488/6198/6603/1374/1432/55818/6654/1386/6195/8289/1385/1268/4709/29078/2181/4698/1349/5468/5562/3845/86/109/10063/6601/63976/2180/137682/5603/90993/516/115/65260/91942/4712/509/10818/1353/388753/6197/2885/788/51287/5571/55967/5592/51703/4217/4541/2475/4512/4538/116228/4539/4893/4509",65
"hsa05168","Human Diseases","Infectious disease: viral","hsa05168","Herpes simplex virus 1 infection","52/2511","110/4460",0.472727272727273,0.839650990188625,-1.9326542650347,0.978448845451673,0.999999988482463,0.927318285058926,"637/330/3459/578/5291/23118/7132/27102/57506/6732/3551/6009/727/329/5818/29915/6428/8890/6429/10000/8503/8892/5290/718/440275/1965/6426/7097/3454/5451/8893/5295/3678/3716/6850/2923/8772/598/54205/4615/5781/29110/3654/9021/5501/1978/6714/51135/2475/1147/5500/3690",52
"hsa04260","Organismal Systems","Circulatory system","hsa04260","Cardiac muscle contraction","19/2511","45/4460",0.422222222222222,0.749944687818045,-1.91343256515688,0.980140931576859,0.999999988482463,0.927318285058926,"477/84679/782/483/1349/481/93589/775/55799/476/783/7171/488/10345/4624/444/6262/10479/4512",19
"hsa04721","Organismal Systems","Nervous system","hsa04721","Synaptic vesicle cycle","18/2511","43/4460",0.418604651162791,0.743519213136618,-1.91805712950337,0.980528669355338,0.999999988482463,0.927318285058926,"535/4905/6507/1785/6505/2054/8992/523/529/9550/1213/245973/526/528/6809/23545/160/10497",18
"hsa04072","Environmental Information Processing","Signal transduction","hsa04072","Phospholipase D signaling pathway","45/2511","97/4460",0.463917525773196,0.824003251672024,-1.98899676873869,0.981445444026,0.999999988482463,0.927318285058926,"5898/5291/8611/387/5337/10411/1785/11069/5594/6655/6009/8395/5159/6654/10000/8503/10672/2185/5290/5894/3845/5156/109/1950/23533/5899/185/5295/2768/1956/55326/22808/2207/56894/115/8613/6850/255189/5604/23566/2885/5781/57121/2475/4893",45
"hsa00760","Metabolism","Metabolism of cofactors and vitamins","hsa00760","Nicotinate and nicotinamide metabolism","10/2511","27/4460",0.37037037037037,0.65784621738425,-2.02390691864258,0.986569715820824,0.999999988482463,0.927318285058926,"952/65220/23409/23411/10135/83594/316/25961/51547/4860",10
"hsa05217","Human Diseases","Cancer: specific types","hsa05217","Basal cell carcinoma","15/2511","38/4460",0.394736842105263,0.701125573791109,-2.0999422791894,0.987982959025079,0.999999988482463,0.927318285058926,"578/2932/4616/7976/81029/7474/7475/51426/1026/324/7484/7855/8323/8313/5727",15
"hsa04064","Environmental Information Processing","Signal transduction","hsa04064","NF-kappa B signaling pathway","29/2511","67/4460",0.432835820895522,0.768796400316221,-2.16415102244085,0.988662057919868,0.999999988482463,0.927318285058926,"8837/695/330/23118/7132/1459/23085/4616/1457/331/3551/329/4055/3554/3929/7099/8737/8792/114609/257397/1896/6850/598/10892/4615/3654/51135/1147/4067",29
"hsa05169","Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","64/2511","136/4460",0.470588235294118,0.835851664441165,-2.20647630464839,0.988857802335044,0.999999988482463,0.927318285058926,"1870/695/637/578/5601/5291/23118/6416/4734/5705/57506/5714/4616/5706/5700/5713/3551/4793/898/5717/5608/1432/1871/896/10213/965/10000/8503/5290/51426/1017/1026/4193/5879/4609/8737/7097/5925/3454/5295/5603/5701/3716/9861/8819/79685/6850/2923/8772/3516/6774/25942/54205/4615/5707/5708/9134/29110/3654/7874/5718/51135/1147/4067",64
"hsa05164","Human Diseases","Infectious disease: viral","hsa05164","Influenza A","44/2511","97/4460",0.45360824742268,0.805692068301535,-2.1959374361186,0.988990842780384,0.999999988482463,0.927318285058926,"637/23633/3459/578/5291/7132/60/57506/5594/2033/55916/5611/8766/3551/8797/4793/11100/4928/896/3836/10000/8503/8795/5290/5894/1965/10241/7099/3454/5295/3606/291/2224/3716/8772/5604/54205/4615/3838/29110/9021/51135/1147/7416",44
"hsa05416","Human Diseases","Cardiovascular disease","hsa05416","Viral myocarditis","20/2511","49/4460",0.408163265306122,0.724973382423459,-2.19705238353513,0.990174733949165,0.999999988482463,0.927318285058926,"637/8672/60/25/857/1982/1981/1837/5879/27/3689/6443/6645/6444/54205/1605/1604/3908/4624/1756",20
"hsa05323","Human Diseases","Immune disease","hsa05323","Rheumatoid arthritis","19/2511","47/4460",0.404255319148936,0.718032147910894,-2.20555419767377,0.990476990405543,0.999999988482463,0.927318285058926,"535/2321/8992/523/7010/529/1514/7099/9550/7097/8792/245973/526/3606/528/3689/8741/1435/23545",19
"hsa04913","Organismal Systems","Endocrine system","hsa04913","Ovarian steroidogenesis","7/2511","21/4460",0.333333333333333,0.592061595645825,-2.12665891327871,0.990555664114789,0.999999988482463,0.927318285058926,"240/3949/51478/109/115/255189/8644",7
"hsa05032","Human Diseases","Substance dependence","hsa05032","Morphine addiction","16/2511","41/4460",0.390243902439024,0.693145282707307,-2.24026247635386,0.991586452673251,0.999999988482463,0.927318285058926,"2773/5141/2775/2570/10846/5144/59345/5153/50940/109/115/2562/55970/5138/2869/5150",16
"hsa04713","Organismal Systems","Environmental adaptation","hsa04713","Circadian entrainment","22/2511","54/4460",0.407407407407407,0.723630839122675,-2.31899806572974,0.992807294432696,0.999999988482463,0.927318285058926,"2983/2773/117/2775/3710/5594/9252/59345/1385/91860/109/817/775/2977/115/2982/55970/5592/8912/6262/801/9722",22
"hsa00410","Metabolism","Metabolism of other amino acids","hsa00410","beta-Alanine metabolism","5/2511","17/4460",0.294117647058824,0.522407290275728,-2.23913441941214,0.993700482071495,0.999999988482463,0.927318285058926,"3030/314/55748/51/1806",5
"hsa05143","Human Diseases","Infectious disease: parasitic","hsa05143","African trypanosomiasis","4/2511","15/4460",0.266666666666667,0.47364927651666,-2.31750747742867,0.995333433268064,0.999999988482463,0.927318285058926,"3827/3586/3606/4615",4
"hsa04024","Environmental Information Processing","Signal transduction","hsa04024","cAMP signaling pathway","63/2511","138/4460",0.456521739130435,0.810866967949717,-2.56153750971163,0.995823939768056,0.999999988482463,0.927318285058926,"1080/477/153/5601/5291/2773/5141/387/6093/483/5337/1906/117/10411/11069/5594/2033/1395/10488/11149/10846/5144/5906/10000/8503/1385/64091/5290/10257/1907/5908/135/91860/4301/5894/64208/10451/9475/5879/109/10021/481/817/5295/775/90993/51/6755/115/476/5604/154/488/3355/6752/1129/5727/5501/5465/5350/6262/801/5500",63
