"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031492","GO:0031492","nucleosomal DNA binding","14/5281","42/18662",0.333333333333333,1.17793347219592,0.725226584168574,0.284226825419138,0.644604135666901,0.521863556029355,"60/6603/1108/9555/8932/86/6601/5928/3015/1104/10473/3006/3005/79366",14
"GO:0051879","GO:0051879","Hsp90 protein binding","14/5281","42/18662",0.333333333333333,1.17793347219592,0.725226584168574,0.284226825419138,0.644604135666901,0.521863556029355,"2983/6558/3091/1457/196/3837/26973/135138/3791/1571/406/64127/4862/100885848",14
"GO:0140416","GO:0140416","transcription regulator inhibitor activity","14/5281","42/18662",0.333333333333333,1.17793347219592,0.725226584168574,0.284226825419138,0.644604135666901,0.521863556029355,"6717/23411/26036/2002/4091/10499/55502/83860/4824/25942/56998/5813/10614/10597",14
"GO:0005521","GO:0005521","lamin binding","6/5281","16/18662",0.375,1.32517515622041,0.817458593657551,0.285350238400316,0.644604135666901,0.521863556029355,"25777/7112/26092/3930/90523/5501",6
"GO:0015562","GO:0015562","efflux transmembrane transporter activity","6/5281","16/18662",0.375,1.32517515622041,0.817458593657551,0.285350238400316,0.644604135666901,0.521863556029355,"55334/5243/4363/10058/10257/64924",6
"GO:0034450","GO:0034450","ubiquitin-ubiquitin ligase activity","6/5281","16/18662",0.375,1.32517515622041,0.817458593657551,0.285350238400316,0.644604135666901,0.521863556029355,"3093/83737/10075/51366/9354/10277",6
"GO:0036041","GO:0036041","long-chain fatty acid binding","6/5281","16/18662",0.375,1.32517515622041,0.817458593657551,0.285350238400316,0.644604135666901,0.521863556029355,"6342/5468/241/6279/6280/6809",6
"GO:0070411","GO:0070411","I-SMAD binding","6/5281","16/18662",0.375,1.32517515622041,0.817458593657551,0.285350238400316,0.644604135666901,0.521863556029355,"4090/91/4091/4089/4088/8313",6
"GO:0016251","GO:0016251","RNA polymerase II general transcription initiation factor activity","17/5281","52/18662",0.326923076923077,1.15528090542292,0.704413701464812,0.285944077461649,0.644785926915317,0.522010731981391,"9519/6873/6882/1810/6883/6874/902/129685/2958/6875/2966/6877/10629/2957/83860/2961/6884",17
"GO:0003785","GO:0003785","actin monomer binding","10/5281","29/18662",0.344827586206897,1.21855186778889,0.739934682490148,0.289730677085852,0.645087720171548,0.522255060078541,"25/23242/5216/54942/92154/27/5756/9788/5581/57591",10
"GO:0035925","GO:0035925","mRNA 3'-UTR AU-rich region binding","10/5281","29/18662",0.344827586206897,1.21855186778889,0.739934682490148,0.289730677085852,0.645087720171548,0.522255060078541,"23016/8087/11340/5393/27161/3609/80149/11051/170506/1995",10
"GO:0019199","GO:0019199","transmembrane receptor protein kinase activity","25/5281","79/18662",0.316455696202532,1.11829127107208,0.661895739249927,0.291431461893603,0.645087720171548,0.522255060078541,"4593/7049/2321/4233/2051/5159/90/7010/2322/53834/3791/5156/91/658/94/2064/1956/10461/2047/2264/7048/558/2050/3482/659",25
"GO:0016757","GO:0016757","glycosyltransferase activity","80/5281","267/18662",0.299625468164794,1.05881660422105,0.608116708704799,0.29239067843012,0.645087720171548,0.522255060078541,"6482/56052/9488/55808/57704/11320/2683/79796/29929/23409/4507/57452/23509/55757/143/64131/10135/80351/7957/2632/8869/9331/10329/6185/85365/29880/8702/79712/84899/5471/117248/22856/9215/83857/56886/56965/84920/160418/11226/2589/2590/55790/7357/26301/338596/283464/79691/286148/419/93010/9334/79053/8707/178/2135/56983/201595/25976/2992/6184/5277/116969/4247/55454/10678/3037/1798/8708/23333/144245/2629/147991/160335/25834/256435/64409/4860/58505/10195/440138",80
"GO:0005035","GO:0005035","death receptor activity","5/5281","13/18662",0.384615384615385,1.35915400637991,0.81377786339115,0.295470802096873,0.645087720171548,0.522255060078541,"7132/8797/8795/55504/8792",5
"GO:0005172","GO:0005172","vascular endothelial growth factor receptor binding","5/5281","13/18662",0.384615384615385,1.35915400637991,0.81377786339115,0.295470802096873,0.645087720171548,0.522255060078541,"199731/55704/79031/3678/3690",5
"GO:0005338","GO:0005338","nucleotide-sugar transmembrane transporter activity","5/5281","13/18662",0.384615384615385,1.35915400637991,0.81377786339115,0.295470802096873,0.645087720171548,0.522255060078541,"23443/10237/11046/55343/84912",5
"GO:0008253","GO:0008253","5'-nucleotidase activity","5/5281","13/18662",0.384615384615385,1.35915400637991,0.81377786339115,0.295470802096873,0.645087720171548,0.522255060078541,"55/51559/51251/64943/221294",5
"GO:0008474","GO:0008474","palmitoyl-(protein) hydrolase activity","5/5281","13/18662",0.384615384615385,1.35915400637991,0.81377786339115,0.295470802096873,0.645087720171548,0.522255060078541,"27351/51104/10434/51029/84945",5
"GO:0009982","GO:0009982","pseudouridine synthase activity","5/5281","13/18662",0.384615384615385,1.35915400637991,0.81377786339115,0.295470802096873,0.645087720171548,0.522255060078541,"54517/83480/83448/285367/84881",5
"GO:0019203","GO:0019203","carbohydrate phosphatase activity","5/5281","13/18662",0.384615384615385,1.35915400637991,0.81377786339115,0.295470802096873,0.645087720171548,0.522255060078541,"57103/7957/3612/3613/2203",5
"GO:0035673","GO:0035673","oligopeptide transmembrane transporter activity","5/5281","13/18662",0.384615384615385,1.35915400637991,0.81377786339115,0.295470802096873,0.645087720171548,0.522255060078541,"55972/4363/64747/10257/6565",5
"GO:0042301","GO:0042301","phosphate ion binding","5/5281","13/18662",0.384615384615385,1.35915400637991,0.81377786339115,0.295470802096873,0.645087720171548,0.522255060078541,"159/10797/57552/5138/4860",5
"GO:0045028","GO:0045028","G protein-coupled purinergic nucleotide receptor activity","5/5281","13/18662",0.384615384615385,1.35915400637991,0.81377786339115,0.295470802096873,0.645087720171548,0.522255060078541,"64805/5724/2857/9934/5029",5
"GO:0089720","GO:0089720","caspase binding","5/5281","13/18662",0.384615384615385,1.35915400637991,0.81377786339115,0.295470802096873,0.645087720171548,0.522255060078541,"58484/8780/51283/8767/8772",5
"GO:0140303","GO:0140303","intramembrane lipid transporter activity","16/5281","49/18662",0.326530612244898,1.15389401357968,0.677630323960546,0.296304483996354,0.645087720171548,0.522255060078541,"81037/23200/81671/10347/23250/5243/286410/55754/148229/10955/55362/91869/7417/440026/84879/79065",16
"GO:0140693","GO:0140693","molecular condensate scaffold activity","16/5281","49/18662",0.326530612244898,1.15389401357968,0.677630323960546,0.296304483996354,0.645087720171548,0.522255060078541,"65125/57506/4928/8087/6654/3181/9972/904/4076/9908/10146/4288/4690/4204/65267/283131",16
"GO:0008093","GO:0008093","cytoskeletal anchor activity","9/5281","26/18662",0.346153846153846,1.22323860574192,0.715584424934814,0.30133852915569,0.645087720171548,0.522255060078541,"118/85377/6386/288/4690/3728/10458/10634/23299",9
"GO:0008143","GO:0008143","poly(A) binding","9/5281","26/18662",0.346153846153846,1.22323860574192,0.715584424934814,0.30133852915569,0.645087720171548,0.522255060078541,"26986/5939/1653/8761/79882/5042/9987/113251/1654",9
"GO:0050681","GO:0050681","nuclear androgen receptor binding","9/5281","26/18662",0.346153846153846,1.22323860574192,0.715584424934814,0.30133852915569,0.645087720171548,0.522255060078541,"23028/9604/2033/23081/1655/55818/6049/7110/64324",9
"GO:0050750","GO:0050750","low-density lipoprotein particle receptor binding","9/5281","26/18662",0.346153846153846,1.22323860574192,0.715584424934814,0.30133852915569,0.645087720171548,0.522255060078541,"8301/338/22943/10314/23184/1213/322/7184/160",9
