"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042575","GO:0042575","DNA polymerase complex","13/5870","20/19944",0.65,2.20844974446337,3.49189235681715,0.0010429161840543,0.00718766559280668,0.00483628273117642,"5980/23649/10714/5427/54108/10459/1763/5428/5558/54107/5426/5557/27297",13
"GO:0035097","GO:0035097","histone methyltransferase complex","34/5870","72/19944",0.472222222222222,1.60442930153322,3.31815363659546,0.00106013767128418,0.00724111891546784,0.00487224925994327,"23028/3720/51230/259282/58508/8726/23186/23468/23411/10419/57680/84148/2146/4591/11108/29915/5929/4149/9070/6874/54881/121536/7403/6872/26168/5928/84661/80335/8085/1876/23512/10445/11091/23054",34
"GO:0031461","GO:0031461","cullin-RING ubiquitin ligase complex","91/5870","234/19944",0.388888888888889,1.32129471890971,3.19281478317324,0.00114201922362873,0.00773136908031838,0.00520211830791288,"996/26224/51666/8452/54455/1161/8454/10513/23291/27252/57542/51433/8697/9681/80344/26133/8453/7126/11275/55294/51088/26273/83892/55832/26235/51185/9616/54800/80067/27101/10459/991/26234/8405/55975/79269/1164/116138/23008/57688/84893/10238/8451/8816/55527/55827/64326/339745/9730/57563/64839/56929/81545/26249/196394/64682/6921/122416/701/8450/899/79699/9903/92703/25879/140456/23588/89890/8945/25820/8065/115294/10116/55031/25948/80176/80311/200933/11146/11065/246184/55175/54813/143879/64410/51434/55958/25853/151230/653659/10324",91
"GO:0032045","GO:0032045","guanyl-nucleotide exchange factor complex","16/5870","27/19944",0.592592592592593,2.01340147643384,3.40296102458899,0.00119470537645051,0.00801710186828632,0.00539437607649399,"22879/57589/9827/8649/8890/5906/8892/10542/29919/8893/221960/203228/9844/55255/140775/153129",16
"GO:0031519","GO:0031519","PcG protein complex","25/5870","49/19944",0.510204081632653,1.73347703647047,3.31984732648108,0.00120843783693337,0.00803873865438283,0.00540893457446606,"3720/1459/8726/23411/7528/1457/10389/2146/4591/84759/1912/121536/8535/9898/55252/84108/5928/8314/648/171023/80012/84733/23512/84333/10336",25
"GO:0031080","GO:0031080","nuclear pore outer ring","8/5870","10/19944",0.8,2.71809199318569,3.50957646326323,0.00138001351595857,0.00910095120438196,0.00612365344195773,"23279/55746/81929/4928/57122/348995/79902/25909",8
"GO:0005802","GO:0005802","trans-Golgi network","104/5870","274/19944",0.37956204379562,1.28960569019759,3.11735106706389,0.00140324077911092,0.00917503586341757,0.00617350194318705,"4074/3920/6482/5286/55334/55773/55300/9341/54432/84679/10565/27252/54715/23011/23431/10890/9522/29058/9463/162/23062/8766/54928/8677/84725/1174/57589/9827/8729/5007/64231/4891/64083/57448/65977/8934/8674/51552/54812/55717/4952/55297/10133/9367/79183/10564/80262/8678/8459/4430/84766/51429/23647/51763/157680/59352/55858/22796/9648/83548/5879/55627/27314/8549/5045/1213/9980/55204/51542/2803/55016/64924/81555/143187/10618/55676/60592/50807/8613/163882/9214/84661/26225/22836/538/55088/221079/164/58475/27065/10791/128344/9435/5870/157769/286451/6517/8905/122553/399687/3482/23607/79065/90196",104
"GO:0030134","GO:0030134","COPII-coated ER to Golgi transport vesicle","42/5870","95/19944",0.442105263157895,1.50210346991841,3.16804419426398,0.00154421100869109,0.0100111984885482,0.0067361211708291,"6720/3998/56681/966/23259/10959/51290/10175/10490/10484/10483/11196/9570/1075/10802/57222/22937/50999/51124/51014/23392/55014/8615/10427/79748/29097/113419/64924/81555/6836/9871/143187/51128/203547/7039/10972/9632/90411/286451/2157/5265/2153",42
"GO:0120111","GO:0120111","neuron projection cytoplasm","40/5870","90/19944",0.444444444444444,1.51005110732538,3.13196184477899,0.00174916935606065,0.0112446601461041,0.00756606647601641,"5048/6792/6683/27067/23095/23291/4133/23011/10013/5905/3091/79882/2332/26258/8936/10749/9026/55860/8546/55207/23287/2647/55605/84945/55638/1979/127933/10239/2898/81565/90990/3800/5604/10458/1176/26985/282991/3182/4976/3281",40
"GO:0032806","GO:0032806","carboxy-terminal domain protein kinase complex","13/5870","21/19944",0.619047619047619,2.1032854709175,3.26682372400131,0.0020018321896685,0.0126562117776562,0.00851584115483164,"4331/8621/905/8812/2965/2967/904/1022/902/5925/2966/728340/51755",13
"GO:0098845","GO:0098845","postsynaptic endosome","13/5870","21/19944",0.619047619047619,2.1032854709175,3.26682372400131,0.0020018321896685,0.0126562117776562,0.00851584115483164,"7037/5289/8766/51201/51104/23673/4289/58533/81609/112936/116987/27065/26985",13
"GO:0035578","GO:0035578","azurophil granule lumen","40/5870","91/19944",0.43956043956044,1.49345713911302,3.04693074663793,0.00224540228355597,0.014079776614101,0.00947369902207826,"2519/175/23593/2665/5594/2717/5611/55313/4125/3614/1075/2444/23197/25801/9588/383/718/10487/47/55860/2799/8836/6386/10097/8804/79980/10694/5580/2171/10576/6036/5036/5707/9798/302/387263/10383/12/1991/81567",40
"GO:0000939","GO:0000939","inner kinetochore","12/5870","19/19944",0.631578947368421,2.14586209988344,3.22712295417538,0.00234748719776937,0.0144824815023675,0.0097446624763092,"55166/79019/2491/4999/91687/64105/79172/23421/79682/3020/55839/201254",12
"GO:0070993","GO:0070993","cytosolic translation preinitiation complex","12/5870","19/19944",0.631578947368421,2.14586209988344,3.22712295417538,0.00234748719776937,0.0144824815023675,0.0097446624763092,"54505/8668/8669/3646/8662/8661/10289/1965/10480/1964/8663/728689",12
"GO:0000118","GO:0000118","histone deacetylase complex","37/5870","83/19944",0.44578313253012,1.51459945403419,3.03398433067478,0.00239264823582682,0.0146430072032602,0.00985267357742582,"55904/5926/51742/9759/54556/64431/10847/2122/23186/10013/23468/84312/1457/8099/1108/55818/3065/55758/23314/8932/58516/9611/473/55869/9219/3621/10629/5928/8819/79685/55209/3622/3094/7764/25855/8204/10933",37
"GO:0008023","GO:0008023","transcription elongation factor complex","25/5870","51/19944",0.490196078431373,1.66549754484417,3.07317241481375,0.00247987489050205,0.0150563832637624,0.0101308172218505,"6924/8621/27125/905/26747/8812/6830/22936/79664/904/4298/79577/23168/5925/80349/84524/85403/55840/253714/6749/6921/23379/5828/51755/4299",25
"GO:0000932","GO:0000932","P-body","43/5870","100/19944",0.43,1.46097444633731,2.98447375478355,0.00262837215472635,0.0158323204595721,0.0106529132504035,"7812/23644/5685/54542/53339/4904/10644/27327/23112/5687/5683/1656/4848/79632/54464/27161/23019/192669/85363/192670/4076/9924/149041/9470/55833/8994/10957/203228/25819/1977/9337/5701/80149/11157/219988/27257/9582/84206/253943/51441/29883/7150/26065",43
"GO:0005905","GO:0005905","clathrin-coated pit","35/5870","78/19944",0.448717948717949,1.5245708295112,2.99779371143209,0.00270440698761888,0.0161630573869409,0.0108754524419871,"55040/29924/7037/8301/8527/1785/2017/2060/10059/25977/1174/11021/4952/58513/23677/3949/51429/9026/8650/6272/9873/1213/29967/7436/115548/8867/164/6517/8905/4646/160/26020/659/6453/11037",35
"GO:0005901","GO:0005901","caveola","36/5870","81/19944",0.444444444444444,1.51005110732538,2.97056667602081,0.00289400743624653,0.0171621371219271,0.0115476918508735,"7035/477/1495/8611/117/10013/10580/5594/11252/3055/858/857/867/23603/11149/6513/148/7223/948/6610/10211/1012/481/7804/10825/7048/10395/4846/8436/147/347273/6331/5727/6714/9722/659",36
"GO:0005777","GO:0005777","peroxisome","60/5870","149/19944",0.402684563758389,1.36816711066394,2.91317042517699,0.0029417381263519,0.0171788524172458,0.0115589388813667,"54677/4257/9066/8540/55711/3422/2182/11320/5289/10059/57506/23078/945/8729/91452/4591/83594/3156/7265/6342/8443/5825/84263/3416/2181/23019/5189/26061/8799/10247/3295/50640/84896/3417/5830/196743/2180/252995/2224/51/5194/10654/7086/5828/51762/9665/8800/56947/225/11145/5827/284273/3418/4077/4644/84188/54708/23334/390916/84129",60
"GO:0042579","GO:0042579","microbody","60/5870","149/19944",0.402684563758389,1.36816711066394,2.91317042517699,0.0029417381263519,0.0171788524172458,0.0115589388813667,"54677/4257/9066/8540/55711/3422/2182/11320/5289/10059/57506/23078/945/8729/91452/4591/83594/3156/7265/6342/8443/5825/84263/3416/2181/23019/5189/26061/8799/10247/3295/50640/84896/3417/5830/196743/2180/252995/2224/51/5194/10654/7086/5828/51762/9665/8800/56947/225/11145/5827/284273/3418/4077/4644/84188/54708/23334/390916/84129",60
"GO:0055038","GO:0055038","recycling endosome membrane","46/5870","109/19944",0.422018348623853,1.43385586796493,2.93324368395767,0.00298277765253673,0.0172865523044742,0.0116314056785523,"1080/9341/23200/84679/7037/1183/10890/9522/54918/117584/11252/10490/286410/8766/51201/6505/51104/22841/9110/10938/4891/11021/55041/23673/8673/51552/29126/10133/57826/5911/157680/26056/5879/1317/10825/133308/382/51762/2923/5867/27065/153201/55532/10479/79065/201475",46
"GO:0055037","GO:0055037","recycling endosome","82/5870","214/19944",0.383177570093458,1.30188985654922,2.86746012299019,0.00312474883228745,0.0179731793736834,0.0120934086188252,"1080/55610/9912/9135/9341/23200/84679/23250/7037/1183/1785/10890/9522/29058/54918/117584/11252/10490/286410/8766/51201/23080/6505/51104/22841/9110/1182/10938/4891/11021/9896/55041/65977/8934/23673/8673/51552/29126/26994/10133/57826/10564/5911/5322/7283/5901/57533/157680/26056/3775/5879/1318/1317/9873/27229/81609/3688/112936/53354/1780/11267/9619/10825/133308/382/10807/51762/164/2923/5867/27065/387849/201627/79772/26985/153201/55532/4644/10479/79065/6453/201475",82
"GO:0001673","GO:0001673","male germ cell nucleus","27/5870","57/19944",0.473684210526316,1.60939657491258,2.97548881336744,0.00316155733106721,0.0180491892407941,0.0121445525128976,"9519/5888/9319/26528/4292/10664/7704/6908/4090/55818/27030/8805/1017/6874/5901/5111/1022/902/11073/83860/23414/4086/202051/84517/353322/3840/7150",27
"GO:0090543","GO:0090543","Flemming body","18/5870","34/19944",0.529411764705882,1.79873734843171,3.0103247041586,0.00341152907641654,0.019189851054843,0.0129120566437127,"5898/10659/9262/55763/57448/9928/9525/55165/54536/9960/203228/29127/92421/382/10015/285331/9798/57553",18
"GO:1902555","GO:1902555","endoribonuclease complex","18/5870","34/19944",0.529411764705882,1.79873734843171,3.0103247041586,0.00341152907641654,0.019189851054843,0.0129120566437127,"23405/9692/10940/10775/7257/27161/10799/192669/192670/1660/10556/10557/80746/11102/10248/10978/54931/8575",18
"GO:0030904","GO:0030904","retromer complex","13/5870","22/19944",0.590909090909091,2.00768158587579,3.0540329396229,0.00358152714432367,0.0197716026825118,0.0133034932394197,"6642/55737/51699/8724/9559/58533/55667/81609/29934/112936/10807/51479/6643",13
"GO:0070822","GO:0070822","Sin3-type complex","13/5870","22/19944",0.590909090909091,2.00768158587579,3.0540329396229,0.00358152714432367,0.0197716026825118,0.0133034932394197,"5926/51742/84312/1457/3065/58516/3621/5928/8819/79685/3622/25855/10933",13
"GO:0005681","GO:0005681","spliceosomal complex","80/5870","209/19944",0.382775119617225,1.30052248477784,2.82057122249061,0.00359248728479625,0.0197716026825118,0.0133034932394197,"6936/9716/55596/23517/4904/1659/26986/55285/51322/988/24144/84844/60625/5935/55131/23658/6009/79665/1655/9343/1665/8899/23451/58155/5511/9419/10285/11193/3181/11017/6631/6628/6629/10236/84060/51691/6627/22889/56259/55119/84991/10492/3178/6426/6434/51759/9128/51645/85437/9785/10907/6637/9879/27316/143884/9987/140890/79622/11157/10569/3190/8559/8539/6632/23524/51362/154007/10713/3187/3185/220988/5356/10594/9416/375316/55015/55599/55660/7919/494115",80
"GO:0009898","GO:0009898","cytoplasmic side of plasma membrane","64/5870","162/19944",0.395061728395062,1.3422676509559,2.82483954718769,0.00372498211247861,0.0201992526232194,0.0135912411871404,"55040/10758/2769/2773/387/5774/6710/10979/1739/2782/23011/2775/5775/55072/3055/128866/5127/3551/9267/329/7803/59345/57488/10672/23263/2770/92154/3845/1828/1837/5530/8826/2774/84299/342667/52/2768/91782/114609/2241/2776/57477/2539/29127/3716/92421/8772/94056/9788/10243/5728/9854/55970/4615/3728/2242/56616/9021/160/84455/1147/4067/29082/100820829",64
"GO:0000152","GO:0000152","nuclear ubiquitin ligase complex","23/5870","47/19944",0.48936170212766,1.66266265540614,2.93733274896783,0.0037374739778252,0.0201992526232194,0.0135912411871404,"996/5888/51433/8697/84759/10459/991/1912/580/675/8535/64682/84108/701/648/80012/84733/11065/246184/84333/79184/10336/51434",23
"GO:0098837","GO:0098837","postsynaptic recycling endosome","8/5870","11/19944",0.727272727272727,2.4709927210779,3.15156344763494,0.00374940375489825,0.0201992526232194,0.0135912411871404,"7037/8766/51201/51104/23673/81609/112936/26985",8
"GO:0009925","GO:0009925","basal plasma membrane","110/5870","300/19944",0.366666666666667,1.24579216354344,2.77025162903467,0.00390684915194124,0.0209002769317136,0.0140629314339291,"1080/952/57554/9497/3784/770/6558/7049/483/7037/1739/6507/634/3320/1741/2060/2683/6790/23428/7430/1832/28231/65009/4363/8140/366/23516/6510/857/4233/8714/56606/8825/81539/2054/4739/117247/6814/6513/23632/26503/3416/7010/10257/3949/25778/254428/7223/8650/27202/1317/10211/81796/8884/64116/53919/6541/9990/8826/9123/481/3680/1956/4478/55327/288/387700/153562/6328/6566/9056/57477/5745/146894/8613/10630/7039/476/134/133308/3248/6522/19/538/364/360/3636/1014/64127/7439/6520/5028/361/1605/6573/6578/3177/6580/28232/200958/302/1187/160/6584/4641/27347/659/65010/358/4671",110
"GO:0030133","GO:0030133","transport vesicle","159/5870","451/19944",0.352549889135255,1.1978287885713,2.74437808721387,0.00397503714342061,0.021117384824422,0.0142090143503851,"4074/6853/6856/9066/57586/535/9341/3784/23095/54432/9950/5873/6720/1183/8301/3998/1906/56681/634/10590/5663/4986/10890/966/9522/5016/10959/8898/10059/29058/51324/372/3710/255057/9463/162/10175/10490/9321/10484/80331/63910/10483/3055/5127/94121/83716/8766/26258/83988/8677/84079/10226/5802/9545/858/1174/10652/11196/5414/9570/1182/22818/5869/55754/10802/7337/523/22937/8674/23673/51552/54812/26503/10987/3709/9367/80262/80023/53834/9143/1315/529/117248/6272/4803/51014/26056/8291/5879/1861/55014/9550/5861/55435/8615/10427/55784/5045/1213/284612/805/5868/9718/64924/64418/526/6836/9871/143187/10618/51128/528/6854/10239/203547/2264/7805/23385/163882/27185/7039/10109/133308/134957/538/51762/81565/164/203190/6645/80723/56947/10972/1184/598/5122/79772/5870/79666/9632/1176/90411/6517/8905/9276/5071/9899/8224/84937/11261/1604/160/3482/388662/801/10497/201475/11037",159
"GO:0000164","GO:0000164","protein phosphatase type 1 complex","12/5870","20/19944",0.6,2.03856899488927,3.00101113173848,0.004304343718342,0.0227091237553905,0.0152800296063102,"89801/9878/8036/5509/5506/4690/22808/84919/80335/79660/5501/5500",12
"GO:0000123","GO:0000123","histone acetyltransferase complex","40/5870","94/19944",0.425531914893617,1.44579361339664,2.79784103464262,0.00452569400865055,0.0237133966891622,0.01595576330375,"10943/51230/26009/6873/54556/79960/7994/56970/27154/2033/9767/55578/84148/8850/1386/1810/56943/6883/9643/8089/51105/6874/6885/27097/86/54934/151050/54107/6877/117143/23522/7862/10629/6314/93624/55167/10933/10445/339287/11091",40
"GO:0031970","GO:0031970","organelle envelope lumen","42/5870","100/19944",0.42,1.42699829642249,2.76450293315762,0.00488772878507456,0.0252642737877165,0.0169992843236235,"2268/204/57019/55750/240/4719/55749/29090/25996/26520/51012/23568/26235/64083/27101/57486/80025/2647/87178/10063/65018/117145/81570/65260/249/131474/30968/221154/388753/79145/51499/54205/9377/51287/56616/153768/4077/57001/3482/23607/4976/647087",42
"GO:1905369","GO:1905369","endopeptidase complex","42/5870","100/19944",0.42,1.42699829642249,2.76450293315762,0.00488772878507456,0.0252642737877165,0.0169992843236235,"9690/823/5685/23198/94005/5705/9352/5711/5714/5706/5684/5693/5687/9097/5713/9512/835/5683/5717/7337/10213/51377/9789/5887/3416/60559/10197/29979/23392/23478/8547/10026/5686/2220/5701/824/9861/90701/5707/5708/7056/5718",42
"GO:0044233","GO:0044233","mitochondria-associated endoplasmic reticulum membrane contact site","14/5870","25/19944",0.56,1.90266439522998,2.91654091185657,0.00493646922109101,0.0253449594237223,0.0170535743490887,"9474/2182/23155/84947/821/55014/81542/57190/118987/440026/10768/9804/23230/51075",14
"GO:0030120","GO:0030120","vesicle coat","29/5870","64/19944",0.453125,1.53954429301533,2.7919936232635,0.00507317317643174,0.0258731831998019,0.0174089942685973,"55040/29924/22905/56681/2060/25977/372/162/10484/10483/83988/1174/22818/9685/10802/54812/1315/51014/10427/1213/57410/9871/51128/164/9632/8905/9276/160/11037",29
"GO:0044291","GO:0044291","cell-cell contact zone","33/5870","75/19944",0.44,1.49495059625213,2.77338396655727,0.00511612734799162,0.0259168942604727,0.0174384056324336,"477/7414/1495/1829/5318/1739/1832/26258/199731/5818/6513/5290/57826/79026/53834/7533/4301/1824/1317/10211/481/6323/3688/288/157378/10791/3728/488/1674/25945/10052/6331/5101",33
"GO:0016282","GO:0016282","eukaryotic 43S preinitiation complex","11/5870","18/19944",0.611111111111111,2.0763202725724,2.95034791035083,0.0051495005589436,0.0259168942604727,0.0174384056324336,"54505/8668/8669/3646/8662/8661/10289/10480/1964/8663/728689",11
"GO:0098798","GO:0098798","mitochondrial protein-containing complex","68/5870","176/19944",0.386363636363636,1.31271488307263,2.69109507090144,0.00532581663429625,0.0266290831714813,0.0179176080782309,"55750/55735/55173/29090/32/29093/3030/26520/9692/10240/10469/9512/54927/64983/51264/80273/51258/10884/3313/11222/9801/64960/29103/6183/64981/64432/51318/10440/81689/57129/54534/29088/3032/87178/1763/5428/64969/23590/291/9868/54148/139322/90550/84134/51023/57107/221154/10845/55669/64979/28998/118487/440574/9804/54931/56945/51642/401505/345778/63899/51649/51021/28977/100652748/131118/7416/51373/9553",68
"GO:0016592","GO:0016592","mediator complex","19/5870","38/19944",0.5,1.69880749574106,2.78460036116754,0.00603742413514919,0.0299911004116177,0.0201797703491999,"9774/9967/81857/9969/51003/892/9439/80306/23389/9477/5469/84246/10001/84868/29079/9412/133522/9443/112950",19
"GO:0005852","GO:0005852","eukaryotic translation initiation factor 3 complex","10/5870","16/19944",0.625,2.12350936967632,2.9034232791405,0.00612022916033889,0.0300126622285849,0.0201942784035473,"8668/8669/3646/8662/8661/10987/10480/8663/728689/1654",10
"GO:1990498","GO:1990498","mitotic spindle microtubule","10/5870","16/19944",0.625,2.12350936967632,2.9034232791405,0.00612022916033889,0.0300126622285849,0.0201942784035473,"22919/93323/7283/55142/1213/54801/115106/220134/85459/79441",10
"GO:1905368","GO:1905368","peptidase complex","52/5870","130/19944",0.4,1.35904599659284,2.65241336384909,0.00626052268593327,0.0305050946161717,0.0205256157788895,"9690/823/5685/23198/94005/56970/5705/9352/5711/5714/5706/5684/5693/5687/9097/55578/5713/9512/835/5683/5717/7337/8850/10213/51377/9789/5887/3416/56943/6883/60559/10197/29979/27097/23392/23478/8547/10026/5686/117143/2220/5701/10629/824/6314/9861/90701/93624/5707/5708/7056/5718",52
"GO:0070971","GO:0070971","endoplasmic reticulum exit site","17/5870","33/19944",0.515151515151515,1.75028651076351,2.78575612519208,0.00630407190629456,0.0305228797994642,0.0205375826927251,"56681/338/10484/10483/10802/10342/50999/10427/81555/6836/4253/9871/51128/375056/8613/10015/9632",17
"GO:0000421","GO:0000421","autophagosome membrane","26/5870","57/19944",0.456140350877193,1.54978929436026,2.68444550301716,0.00696070039667278,0.0334901622858785,0.0225341442831711,"3920/9821/81671/25978/55054/51100/9342/10548/128866/5862/51652/10241/55014/27314/23710/81631/9140/91782/133746/23001/92421/284417/9583/7405/29082/57132",26
"GO:0016328","GO:0016328","lateral plasma membrane","30/5870","68/19944",0.441176470588235,1.49894779035976,2.66164780326332,0.00705665325150599,0.033739623358763,0.0227019963157002,"1829/6558/2011/1739/634/4363/7976/1855/23603/11149/9465/29899/1828/324/8826/9123/481/2768/143098/288/6566/9069/3745/476/27065/81839/6580/6331/4641/1756",30
"GO:0030670","GO:0030670","phagocytic vesicle membrane","35/5870","82/19944",0.426829268292683,1.45020152075456,2.63820122103913,0.00717217660428099,0.0337849017143987,0.0227324622474592,"3920/9066/6556/535/9341/9474/5289/1785/10890/57192/8773/9110/8992/200576/8673/4952/84329/9367/57403/55198/7097/306/5868/9140/55529/6565/1536/538/90809/51762/54734/23545/30849/219972/3633",35
"GO:0005677","GO:0005677","chromatin silencing complex","9/5870","14/19944",0.642857142857143,2.18418106595279,2.86242425450872,0.00720302861532275,0.0337849017143987,0.0227324622474592,"8726/11176/23411/7528/2146/11335/5925/8467/23512",9
"GO:0030677","GO:0030677","ribonuclease P complex","9/5870","14/19944",0.642857142857143,2.18418106595279,2.86242425450872,0.00720302861532275,0.0337849017143987,0.0227324622474592,"9692/10940/10775/10799/10556/10557/11102/10248/54931",9
"GO:0098562","GO:0098562","cytoplasmic side of membrane","79/5870","211/19944",0.374407582938389,1.27209281671605,2.56606272513915,0.00724277631524365,0.0337849017143987,0.0227324622474592,"55040/10758/2769/2773/387/5774/6710/10979/1739/2782/23011/2775/5775/2280/55072/3710/81502/3055/128866/5127/3551/9267/329/7803/7957/59345/57488/85365/10672/29880/23263/8678/5199/2770/92154/3845/1828/1837/2647/84888/5530/8826/2774/84299/342667/52/5868/54491/2768/91782/114609/2241/79691/2776/57477/2539/29127/3716/92421/8772/94056/9788/10243/5728/9854/55970/4615/3728/2242/56616/9021/282991/5770/160/84455/1147/4067/29082/100820829",79
"GO:0005828","GO:0005828","kinetochore microtubule","12/5870","21/19944",0.571428571428571,1.94149428084692,2.78776067822638,0.00737435908990664,0.0341902103259308,0.023005177639326,"25978/9183/128866/8766/51652/1062/91782/92421/55055/9735/29082/57132",12
"GO:0033017","GO:0033017","sarcoplasmic reticulum membrane","21/5870","44/19944",0.477272727272727,1.62158897320737,2.66568374401953,0.00785254538640693,0.0361879350638633,0.0243493639438997,"23224/79041/6717/2280/55151/56704/2281/3709/6253/7905/817/148867/488/201140/6345/10345/444/5350/6262/9722/10324",21
"GO:0030863","GO:0030863","cortical cytoskeleton","45/5870","111/19944",0.405405405405405,1.37741148303329,2.57506333456415,0.00792258769895089,0.0362920933514816,0.0244194477452694,"54443/7414/6710/9948/832/10411/2017/7430/22919/23406/23242/8976/79083/829/6513/80306/5357/11034/3092/51429/9026/4354/10487/92154/7223/7111/81873/10211/5962/51332/10097/8826/57477/10092/824/10395/26012/7171/1072/9659/91663/4771/2764/830/100820829",45
"GO:0045178","GO:0045178","basal part of cell","114/5870","319/19944",0.357366771159875,1.21419469915035,2.49060439146635,0.00834899905594925,0.0373508782807298,0.0251318603086025,"1080/952/57554/9497/3784/770/6558/7049/483/7037/1739/1906/6507/634/3320/1741/2060/2683/6790/23428/7430/1832/28231/65009/4363/8140/366/23516/6510/857/4233/8714/56606/4891/8825/81539/2054/4739/117247/6814/6513/23632/26503/3416/7010/10257/3949/25778/254428/7223/8650/27202/1317/10211/81796/8884/64116/53919/6541/9990/8826/9123/481/3680/1956/4478/55327/288/387700/153562/6328/6566/9056/57477/5745/146894/8613/10630/7039/476/134/133308/3248/3673/6522/19/538/364/360/3636/1014/64127/7439/6520/5028/361/1605/6573/6578/3177/6580/28232/200958/302/1187/160/6584/4641/27347/659/3672/65010/358/4671",114
"GO:0030877","GO:0030877","beta-catenin destruction complex","8/5870","12/19944",0.666666666666667,2.26507666098808,2.83098487656353,0.00834901985098666,0.0373508782807298,0.0251318603086025,"2932/2931/1452/27101/324/8313/56998/6477",8
"GO:0031074","GO:0031074","nucleocytoplasmic transport complex","8/5870","12/19944",0.666666666666667,2.26507666098808,2.83098487656353,0.00834901985098666,0.0373508782807298,0.0251318603086025,"23633/3839/3837/3836/57510/5901/3838/3840",8
"GO:0044666","GO:0044666","MLL3/4 complex","8/5870","12/19944",0.666666666666667,2.26507666098808,2.83098487656353,0.00834901985098666,0.0373508782807298,0.0251318603086025,"58508/5929/9070/7403/84661/8085/11091/23054",8
"GO:0005798","GO:0005798","Golgi-associated vesicle","40/5870","97/19944",0.412371134020619,1.40107834700293,2.55724990161014,0.00852705056041021,0.0374607091383221,0.0252057609475604,"1080/10959/51324/23256/372/162/49/83988/1174/26511/22818/653519/51552/23433/54812/4952/29993/1315/6272/51765/51014/102/84888/5045/1213/57410/10618/538/51762/164/10972/54503/6517/8905/9276/23390/160/3482/201475/5297",40
"GO:0000502","GO:0000502","proteasome complex","29/5870","66/19944",0.439393939393939,1.49289143565123,2.59025439092705,0.00854563969340348,0.0374607091383221,0.0252057609475604,"9690/5685/23198/5705/9352/5711/5714/5706/5684/5693/5687/9097/5713/5683/5717/7337/10213/51377/5887/3416/10197/29979/23392/5686/5701/9861/5707/5708/5718",29
"GO:0016323","GO:0016323","basolateral plasma membrane","97/5870","267/19944",0.363295880149813,1.23433952874069,2.48958673890921,0.0085666079021367,0.0374607091383221,0.0252057609475604,"1080/952/57554/9497/3784/770/6558/7049/483/7037/1739/3320/1741/2683/6790/23428/7430/1832/28231/65009/4363/8140/366/23516/857/8714/56606/8825/81539/2054/4739/117247/6814/6513/23632/26503/3416/7010/10257/3949/25778/254428/7223/8650/1317/10211/81796/8884/64116/53919/6541/9990/8826/9123/481/1956/4478/55327/288/387700/153562/6566/9056/5745/146894/8613/10630/7039/476/134/133308/3248/6522/19/538/364/360/1014/64127/7439/6520/5028/361/1605/6573/6578/3177/6580/28232/200958/302/1187/160/27347/65010/358/4671",97
"GO:0030140","GO:0030140","trans-Golgi network transport vesicle","19/5870","39/19944",0.487179487179487,1.65524832918359,2.645225232102,0.00856944326693642,0.0374607091383221,0.0252057609475604,"51324/162/83988/1174/51552/54812/6272/5045/1213/10618/538/51762/164/10972/6517/8905/160/3482/201475",19
"GO:0000794","GO:0000794","condensed nuclear chromosome","35/5870","83/19944",0.421686746987952,1.43272921327559,2.55129235410367,0.00895111634121821,0.0389068409149541,0.0261788031749743,"6853/5888/8243/4292/25777/57820/9126/64151/5810/10111/10051/27030/23397/192669/7283/3364/10592/10128/50511/675/23476/54892/3619/1111/144715/84365/7273/11073/5885/65083/23212/1104/10388/641/101928601",35
"GO:0035577","GO:0035577","azurophil granule membrane","26/5870","58/19944",0.448275862068966,1.52306878928509,2.57634849426094,0.00914041503096242,0.0395051836083969,0.0265814032122547,"3920/4257/55/23200/5663/8895/2683/54918/9342/10043/80331/84061/9545/5878/55754/8673/5908/967/11010/2040/6836/4718/23385/2357/719/1650",26
"GO:0030681","GO:0030681","multimeric ribonuclease P complex","7/5870","10/19944",0.7,2.37833049403748,2.81553972642785,0.00943585950317049,0.0397114966515281,0.026720222721152,"10940/10775/10799/10556/10557/11102/10248",7
"GO:0031414","GO:0031414","N-terminal protein acetyltransferase complex","7/5870","10/19944",0.7,2.37833049403748,2.81553972642785,0.00943585950317049,0.0397114966515281,0.026720222721152,"80018/80218/60560/122830/80155/79612/51126",7
"GO:0042382","GO:0042382","paraspeckles","7/5870","10/19944",0.7,2.37833049403748,2.81553972642785,0.00943585950317049,0.0397114966515281,0.026720222721152,"11052/604/53335/55269/4841/11051/283131",7
"GO:0072546","GO:0072546","EMC complex","7/5870","10/19944",0.7,2.37833049403748,2.81553972642785,0.00943585950317049,0.0397114966515281,0.026720222721152,"55831/23065/83460/51234/10328/56851/93380",7
"GO:0030662","GO:0030662","coated vesicle membrane","77/5870","207/19944",0.371980676328502,1.26384712243538,2.46435055297355,0.00947991485500632,0.0397114966515281,0.026720222721152,"1080/4074/535/9341/55040/29924/22905/7037/6720/3998/56681/338/966/2060/10959/25977/372/162/10175/10490/10484/80331/10483/83988/1174/11196/9570/22818/11021/9685/10802/7474/523/22937/8674/8673/54812/2069/3092/1315/3949/9026/529/8546/51014/55014/950/8615/1950/10427/1213/57410/5868/64924/1956/526/2209/9871/143187/10618/51128/528/203547/7039/7855/164/154/10972/8322/9632/90411/8905/9276/4646/160/3482/11037",77
