"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"hsa04310","Environmental Information Processing","Signal transduction","hsa04310","Wnt signaling pathway","61/2723","115/4848",0.530434782608696,0.94438039885676,-0.683265356679259,0.782218246010664,0.999999999915543,0.95471236222047,"4007/5601/8454/387/1459/23291/5663/2932/51701/23411/2033/23002/57680/4776/1457/343637/64840/7976/79816/1855/5599/5532/54894/81029/896/1452/7474/7475/27101/5533/59352/7482/9475/324/6885/5879/4609/5530/8549/4089/817/23500/147495/7484/7855/6259/59343/8323/8945/4088/8313/81839/8322/1488/8061/56998/84133/6477/55366/5534/283106",61
"hsa03040","Genetic Information Processing","Transcription","hsa03040","Spliceosome","57/2723","108/4848",0.527777777777778,0.939649895948096,-0.717929160181454,0.793083516312874,0.999999999915543,0.95471236222047,"9716/1659/51729/988/8563/84844/23658/1655/9343/1665/8683/6428/10915/22916/23451/58517/10285/11017/6631/57187/6628/6629/51691/6627/56259/55119/84991/3178/6426/6434/9128/4686/51645/9785/10907/6637/9879/27316/6427/80145/23350/11157/10569/3190/8559/6632/51362/10713/220988/5356/3310/10594/9416/10772/55660/7919/494115",57
"hsa05034","Human Diseases","Substance dependence","hsa05034","Alcoholism","45/2723","86/4848",0.523255813953488,0.93159904004646,-0.724431940306319,0.798211382019158,0.999999999915543,0.95471236222047,"2773/9759/2782/2775/10013/5594/6655/94239/10488/9555/59345/6654/1386/3065/1385/8970/2770/135/468/8520/91860/5894/3845/805/55869/90993/673/3017/6464/3020/3015/5604/5569/55970/3177/2885/8347/5501/4128/8969/121504/801/4893/5500/55766",45
"hsa05216","Human Diseases","Cancer: specific types","hsa05216","Thyroid cancer","15/2723","30/4848",0.5,0.890194638266618,-0.682859946737734,0.807512824078484,0.999999999915543,0.95471236222047,"578/4616/5594/8030/10342/51426/1026/7849/5468/3845/4609/673/5604/6256/4893",15
"hsa05152","Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","61/2723","116/4848",0.525862068965517,0.936239188521788,-0.786758286184641,0.811178752957243,0.999999999915543,0.95471236222047,"4800/3920/637/3459/535/5601/7132/387/5289/5594/2033/8767/5599/5532/5878/5869/1432/3313/10000/1385/4801/5533/718/91860/5894/5994/3656/3586/7099/7097/5530/8915/2212/805/5868/817/2209/114609/3606/1054/2207/3689/3716/836/64127/8772/3684/929/54205/10892/1051/64581/4615/3654/23545/23365/6714/51135/801/2214/5534",61
"hsa04330","Environmental Information Processing","Signal transduction","hsa04330","Notch signaling pathway","18/2723","36/4848",0.5,0.890194638266618,-0.748501803962368,0.82067303291626,0.999999999915543,0.95471236222047,"23013/83737/5663/2033/182/79816/1855/8850/3065/8650/23493/6868/9794/23385/3516/1488/4855/342371",18
"hsa04923","Organismal Systems","Endocrine system","hsa04923","Regulation of lipolysis in adipocytes","18/2723","36/4848",0.5,0.890194638266618,-0.748501803962368,0.82067303291626,0.999999999915543,0.95471236222047,"51099/153/5291/2773/10000/8503/5290/2770/54979/109/115/134/364/154/2167/11145/5592/8660",18
"hsa04929","Organismal Systems","Endocrine system","hsa04929","GnRH secretion","18/2723","36/4848",0.5,0.890194638266618,-0.748501803962368,0.82067303291626,0.999999999915543,0.95471236222047,"5291/3781/3710/5594/10000/8503/5290/3709/5894/7223/3845/9568/2100/2776/5604/3767/8912/4893",18
"hsa04932","Human Diseases","Endocrine and metabolic disease","hsa04932","Non-alcoholic fatty liver disease","52/2723","100/4848",0.52,0.925802423797282,-0.848623837381146,0.829164898210127,0.999999999915543,0.95471236222047,"79602/637/4719/5601/5291/7132/998/6720/83737/2932/7494/3551/2931/51422/5599/6945/1432/10000/8503/4709/5290/468/4698/1571/1349/5565/5468/5562/1965/5879/6391/4718/7381/51094/3570/836/4712/840/54205/7388/9377/5571/9021/55967/8660/6256/5465/4217/4513/4519/4512/6392",52
"hsa00534","Metabolism","Glycan biosynthesis and metabolism","hsa00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","8/2723","17/4848",0.470588235294118,0.837830247780346,-0.758152651944672,0.842051722600511,0.999999999915543,0.95471236222047,"9957/64131/9953/9394/26035/2135/8509/90161",8
"hsa00650","Metabolism","Carbohydrate metabolism","hsa00650","Butanoate metabolism","8/2723","17/4848",0.470588235294118,0.837830247780346,-0.758152651944672,0.842051722600511,0.999999999915543,0.95471236222047,"6296/65985/3030/79944/3157/39/3158/64064",8
"hsa00380","Metabolism","Amino acid metabolism","hsa00380","Tryptophan metabolism","7/2723","15/4848",0.466666666666667,0.830848329048843,-0.742667446114138,0.842101603385684,0.999999999915543,0.95471236222047,"3030/8942/39/56267/316/883/4128",7
"hsa00770","Metabolism","Metabolism of cofactors and vitamins","hsa00770","Pantothenate and CoA biosynthesis","7/2723","15/4848",0.466666666666667,0.830848329048843,-0.742667446114138,0.842101603385684,0.999999999915543,0.95471236222047,"586/80347/79646/80025/60496/53354/1806",7
"hsa00350","Metabolism","Amino acid metabolism","hsa00350","Tyrosine metabolism","9/2723","19/4848",0.473684210526316,0.843342288884164,-0.774427627658949,0.84279576611626,0.999999999915543,0.95471236222047,"7173/2805/314/316/5409/81889/4128/125/126",9
"hsa00531","Metabolism","Glycan biosynthesis and metabolism","hsa00531","Glycosaminoglycan degradation","6/2723","13/4848",0.461538461538462,0.821718127630724,-0.72855356359345,0.843305327718426,0.999999999915543,0.95471236222047,"8692/4669/3373/2799/138050/10855",6
"hsa00260","Metabolism","Amino acid metabolism","hsa00260","Glycine, serine and threonine metabolism","13/2723","27/4848",0.481481481481481,0.857224466478965,-0.842069565947394,0.849963759507738,0.999999999915543,0.95471236222047,"55349/1491/27232/314/29958/29968/635/875/102724560/669/6470/6472/4128",13
"hsa05162","Human Diseases","Infectious disease: viral","hsa05162","Measles","44/2723","86/4848",0.511627906976744,0.910896839156539,-0.943688154977629,0.853848458664005,0.999999999915543,0.95471236222047,"637/578/5601/5291/23118/1459/2932/57506/1457/3551/4793/898/5599/896/868/10000/6504/4179/8503/5290/1017/9367/1965/3559/6885/7099/7097/3454/4478/3716/25898/836/8772/6774/598/54205/4615/3310/9134/29110/3654/51135/1147/283106",44
"hsa04962","Organismal Systems","Excretory system","hsa04962","Vasopressin-regulated water reabsorption","16/2723","33/4848",0.484848484848485,0.863219043167629,-0.892411842847635,0.857218571811955,0.999999999915543,0.95471236222047,"4905/1781/8766/10488/5878/5869/1385/51164/109/5868/90993/1780/115/360/84516/361",16
"hsa04360","Organismal Systems","Development and regeneration","hsa04360","Axon guidance","69/2723","133/4848",0.518796992481203,0.923660602111227,-1.0104493887264,0.864027847568568,0.999999999915543,0.95471236222047,"6405/5291/2773/9423/387/6093/998/8440/10512/5362/2932/1947/25/3983/5594/4776/655/7976/4233/2051/5532/81029/7474/8503/103910/5533/5290/84612/1948/2770/64101/5894/7223/3845/9475/5879/658/5530/5170/85464/817/5921/56288/3688/2047/4690/6259/84448/5364/1073/10501/5747/9723/1072/29984/22885/5781/5062/56963/2242/10509/5727/2050/23365/6714/9860/659/4893/5534",69
"hsa05412","Human Diseases","Cardiovascular disease","hsa05412","Arrhythmogenic right ventricular cardiomyopathy","30/2723","60/4848",0.5,0.890194638266618,-0.968730480256095,0.864112070190272,0.999999999915543,0.95471236222047,"1495/1829/5318/3655/1832/3694/1824/1837/3679/22801/3685/8515/3680/3688/93589/55799/3678/6443/3673/783/6645/6444/1605/3728/488/1674/6262/1756/3672/3690",30
"hsa04721","Organismal Systems","Nervous system","hsa04721","Synaptic vesicle cycle","20/2723","41/4848",0.48780487804878,0.868482573918651,-0.957236017738115,0.867445112453442,0.999999999915543,0.95471236222047,"535/4905/6507/1785/6505/6506/2054/8992/523/529/9550/1213/245973/526/774/528/6809/23545/160/10497",20
"hsa05166","Human Diseases","Infectious disease: viral","hsa05166","Human T-cell leukemia virus 1 infection","85/2723","163/4848",0.521472392638037,0.92842385586089,-1.05217545602203,0.871156674970755,0.999999999915543,0.95471236222047,"996/1870/9519/5601/5291/6416/7132/5423/1739/51433/8697/4214/5594/2033/4776/331/3551/898/10488/5599/5532/4055/1871/896/6908/8850/7850/3554/1386/10000/6513/991/8503/1385/4801/5533/5290/1031/1017/1026/2002/821/468/5901/3845/3559/3601/2113/9700/4609/7094/109/5530/5925/4089/1111/291/64682/9184/701/9133/2114/90993/2005/3689/2224/115/3716/7048/3600/9232/7417/4088/5604/598/5728/545/9134/8061/246184/51434/4893/1147/7416/5534",85
"hsa04916","Organismal Systems","Endocrine system","hsa04916","Melanogenesis","35/2723","70/4848",0.5,0.890194638266618,-1.04744290082801,0.878521773971393,0.999999999915543,0.95471236222047,"4254/2773/1906/2932/2775/5594/2033/434/7976/10488/1855/81029/7474/7475/1385/2770/91860/5894/3845/7482/1910/109/805/817/2776/90993/7484/115/7855/8323/5604/8322/4286/801/4893",35
"hsa04971","Organismal Systems","Digestive system","hsa04971","Gastric acid secretion","26/2723","53/4848",0.490566037735849,0.873398513016304,-1.04897055862238,0.882335593192379,0.999999999915543,0.95471236222047,"1080/477/3784/2773/483/3776/7430/3710/760/3274/3709/2770/91860/109/91807/481/805/817/340156/3758/2776/115/476/6522/6752/801",26
"hsa00760","Metabolism","Metabolism of cofactors and vitamins","hsa00760","Nicotinate and nicotinamide metabolism","11/2723","24/4848",0.458333333333333,0.8160117517444,-1.02275807989448,0.890069708356005,0.999999999915543,0.95471236222047,"952/65220/23409/23411/10135/83594/23530/316/25961/51547/4860",11
"hsa00514","Metabolism","Glycan biosynthesis and metabolism","hsa00514","Other types of O-glycan biosynthesis","14/2723","30/4848",0.466666666666667,0.830848329048843,-1.05192405173044,0.891475989973721,0.999999999915543,0.95471236222047,"2683/57452/23509/56913/79709/117248/11226/2589/2590/283464/8703/56983/29071/64409",14
"hsa00330","Metabolism","Amino acid metabolism","hsa00330","Arginine and proline metabolism","16/2723","34/4848",0.470588235294118,0.837830247780346,-1.07408124201485,0.89350802061203,0.999999999915543,0.95471236222047,"8974/384/5625/1158/79814/383/2805/5033/262/112849/6303/1160/55748/4846/4128/112817",16
"hsa00601","Metabolism","Glycan biosynthesis and metabolism","hsa00601","Glycosphingolipid biosynthesis - lacto and neolacto series","7/2723","16/4848",0.4375,0.778920308483291,-1.00259663295469,0.894825593313559,0.999999999915543,0.95471236222047,"2683/6484/8702/8703/8707/10678/8708",7
"hsa04814","Cellular Processes","Cell motility","hsa04814","Motor proteins","60/2723","118/4848",0.508474576271186,0.905282682983001,-1.17901867533761,0.898196113222261,0.999999999915543,0.95471236222047,"23026/23095/4649/3796/51175/113457/1781/832/55614/4637/4650/10382/8701/4621/829/9928/7139/103910/27019/10376/4430/55930/10749/7283/55860/51164/4647/10121/9585/1062/55605/112714/55567/1780/55582/6990/84516/7171/84790/90990/84376/3800/4648/283446/64837/79861/127602/146909/347240/8632/10383/399687/4646/4644/4624/4641/7278/7169/830/3833",60
"hsa04921","Organismal Systems","Endocrine system","hsa04921","Oxytocin signaling pathway","52/2723","103/4848",0.504854368932039,0.898837304657556,-1.17463181433264,0.898543640980618,0.999999999915543,0.95471236222047,"952/2983/2773/387/6093/2775/4637/3710/5594/4776/29904/51422/5532/5533/3709/1026/2002/2770/91860/5565/5894/5562/3845/9475/109/5530/91807/23533/805/817/340156/1956/93589/2977/2776/55799/115/2982/4846/783/255189/5604/5571/3770/3768/5501/6714/6262/801/4893/5500/5534",52
"hsa04714","Organismal Systems","Environmental adaptation","hsa04714","Thermogenesis","84/2723","163/4848",0.515337423312883,0.917501222262526,-1.21273910646098,0.901739362741984,0.999999999915543,0.95471236222047,"55471/23028/8193/4719/57492/2182/6196/27330/6655/79133/55744/6009/51422/10488/6198/6603/10891/1374/506/1432/55818/6654/1386/515/6195/8289/1385/1268/4709/29078/2181/4698/1349/5565/5468/5562/3845/51241/86/51103/109/10063/63976/6391/4718/2180/137682/7381/90993/516/115/65260/285521/91942/4712/509/10818/1353/388753/7388/6197/2885/84987/788/9377/51287/5571/55967/5592/51703/4217/4541/4513/4519/4536/2475/4512/4538/4535/4508/116228/6392/4539/4893",84
"hsa04970","Organismal Systems","Digestive system","hsa04970","Salivary secretion","23/2723","48/4848",0.479166666666667,0.853103195005509,-1.15769248283628,0.903448336585917,0.999999999915543,0.95471236222047,"952/477/153/2983/6558/483/3710/148/3709/91860/109/481/805/2977/2776/115/476/2982/6522/154/147/5592/801",23
"hsa00430","Metabolism","Metabolism of other amino acids","hsa00430","Taurine and hypotaurine metabolism","5/2723","12/4848",0.416666666666667,0.741828865222181,-1.01352863667877,0.903587561787603,0.999999999915543,0.95471236222047,"2327/2687/2686/2330/84890",5
"hsa00603","Metabolism","Glycan biosynthesis and metabolism","hsa00603","Glycosphingolipid biosynthesis - globo and isoglobo series","4/2723","10/4848",0.4,0.712155710613294,-1.03134875611184,0.911161707162901,0.999999999915543,0.95471236222047,"6482/2717/26301/4668",4
"hsa04517","Environmental Information Processing","Signaling molecules and interaction","hsa04517","IgSF CAM signaling","105/2723","203/4848",0.517241379310345,0.920891005103398,-1.30335250157338,0.9152483442117,0.999999999915543,0.95471236222047,"7414/7204/5601/5291/9423/387/998/8440/5817/113457/5362/4133/2932/4897/7430/4637/10580/25/5594/10382/5802/199731/51678/8976/653857/5599/28964/5376/9693/5818/10094/1432/942/10096/5906/10000/6504/8503/103910/5290/10376/84612/5908/3791/4301/10095/8500/92154/10451/4008/5879/81873/5962/51332/10097/8826/91807/5170/5921/340156/57502/4478/9046/56288/4684/81928/3688/2308/288/112714/4685/23426/4690/50848/3689/3678/4356/10092/10109/5584/382/84790/57524/5604/11141/5747/22871/3684/9788/253559/10458/57513/25945/2885/79861/5781/5062/3786/10383/3556/6714/7278/23607/4067/3690",105
"hsa00983","Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","17/2723","37/4848",0.459459459459459,0.818016694623378,-1.25775367747878,0.92227325381631,0.999999999915543,0.95471236222047,"4257/50484/3614/1571/2947/7172/29922/978/51727/8833/6240/7083/2948/9/8824/1806/4830",17
"hsa04742","Organismal Systems","Sensory system","hsa04742","Taste transduction","12/2723","27/4848",0.444444444444444,0.79128412290366,-1.23097623030035,0.92246788598489,0.999999999915543,0.95471236222047,"3710/6337/50839/5153/6326/9568/6328/8645/5028/83756/3355/259295",12
"hsa05031","Human Diseases","Substance dependence","hsa05031","Amphetamine addiction","18/2723","39/4848",0.461538461538462,0.821718127630724,-1.2652984174171,0.922745413499035,0.999999999915543,0.95471236222047,"23411/10488/5532/1386/3065/1385/5533/468/91860/5530/805/817/90993/5501/4128/801/5500/5534",18
"hsa05200","Human Diseases","Cancer: overview","hsa05200","Pathways in cancer","190/2723","361/4848",0.526315789473684,0.937046987649071,-1.40725547116333,0.927948411786039,0.999999999915543,0.95471236222047,"5898/1870/4257/637/10928/330/3459/578/1495/4254/5601/5888/5291/8454/3918/2773/387/6093/10235/2255/998/5337/4292/5915/3566/2782/1906/3320/1286/2932/8648/2122/3655/25/4616/1399/5594/3162/2033/6655/3091/9252/6789/182/331/7976/3551/898/4233/1855/5599/8030/8453/6198/7704/329/867/81029/1871/896/7422/5159/3827/7474/10342/59345/7475/6654/2034/2956/3065/10000/6513/8503/10672/5290/51426/2322/1017/1164/8202/1026/5732/7849/4149/2002/2770/91860/3911/3597/5894/5468/9826/3845/7428/2947/7482/9475/3572/3559/3601/1284/2113/324/23493/4193/54583/3915/1910/5879/4609/5292/109/3685/2250/2247/1950/675/10161/5925/2100/2252/4089/3454/405/805/5899/185/817/2768/1956/3688/2308/6921/2776/26060/673/7484/3570/2264/115/3716/7039/7855/7048/3600/3673/836/8323/840/7184/6778/4088/4824/1398/8772/6774/8313/2948/1285/5604/5747/23566/598/5728/54205/55970/3728/8322/1488/9134/2885/1728/57121/6667/5727/6256/613/4286/1282/23365/114112/1902/7296/801/2475/4855/4893/1147/112398",190
"hsa05145","Human Diseases","Infectious disease: parasitic","hsa05145","Toxoplasmosis","40/2723","82/4848",0.48780487804878,0.868482573918651,-1.35954651592183,0.92901005708124,0.999999999915543,0.95471236222047,"240/330/3459/5601/23118/3918/2773/7132/2775/3655/5594/331/3551/4793/5599/5608/329/1432/10000/2770/3949/3911/6885/3915/3586/7099/7097/5170/23533/3688/3716/836/6774/598/54205/4615/3310/3654/51135/1147",40
"hsa04081","Environmental Information Processing","Signaling molecules and interaction","hsa04081","Hormone signaling","51/2723","103/4848",0.495145631067961,0.88155197187568,-1.37533723976825,0.929568188842491,0.999999999915543,0.95471236222047,"79602/153/5291/2769/2773/387/2782/10411/4986/2775/1395/796/117247/4090/59345/7433/90/8503/10672/148/3061/5290/2770/10267/109/3685/658/53919/2100/4089/185/90226/2768/2776/26060/51094/5745/6755/115/4880/6774/154/147/4086/55970/797/6752/5592/8660/6714/3690",51
"hsa00860","Metabolism","Metabolism of cofactors and vitamins","hsa00860","Porphyrin metabolism","7/2723","17/4848",0.411764705882353,0.733101466807803,-1.24776555411968,0.931767302812693,0.999999999915543,0.95471236222047,"3052/3162/3163/2058/210/2495/3145",7
"hsa05204","Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts","7/2723","17/4848",0.411764705882353,0.733101466807803,-1.24776555411968,0.931767302812693,0.999999999915543,0.95471236222047,"4257/64816/1571/2947/873/2948/9",7
"hsa04750","Organismal Systems","Sensory system","hsa04750","Inflammatory mediator regulation of TRP channels","30/2723","63/4848",0.476190476190476,0.847804417396779,-1.37629716237722,0.93322755423836,0.999999999915543,0.95471236222047,"5583/5601/5291/3710/5599/5608/1432/3827/3554/8503/5290/3709/5732/91860/4803/109/805/817/2776/115/5580/255189/5581/5029/5501/3556/6714/801/9311/5500",30
"hsa04614","Organismal Systems","Endocrine system","hsa04614","Renin-angiotensin system","6/2723","15/4848",0.4,0.712155710613294,-1.26379232363061,0.935887044431478,0.999999999915543,0.95471236222047,"4012/57486/2028/185/290/3816",6
"hsa00340","Metabolism","Amino acid metabolism","hsa00340","Histidine metabolism","5/2723","13/4848",0.384615384615385,0.684765106358937,-1.28821568945323,0.941263958080839,0.999999999915543,0.95471236222047,"55748/144193/138199/10841/4128",5
"hsa00190","Metabolism","Energy metabolism","hsa00190","Oxidative phosphorylation","39/2723","81/4848",0.481481481481481,0.857224466478965,-1.46674490576314,0.942430132204598,0.999999999915543,0.95471236222047,"4719/535/506/8992/523/515/4709/4698/529/1349/9550/10063/27068/6391/245973/526/4718/528/7381/516/4712/509/1353/54205/7388/9377/5464/55967/23545/4541/4513/4519/4536/4512/4538/4535/4508/6392/4539",39
"hsa04927","Organismal Systems","Endocrine system","hsa04927","Cortisol synthesis and secretion","18/2723","40/4848",0.45,0.801175174439956,-1.42922050898004,0.94345823654541,0.999999999915543,0.95471236222047,"3776/3710/10488/1386/1385/3709/468/3949/109/185/57552/2776/90993/115/3777/6667/5087/8912",18
"hsa05150","Human Diseases","Infectious disease: bacterial","hsa05150","Staphylococcus aureus infection","18/2723","40/4848",0.45,0.801175174439956,-1.42922050898004,0.94345823654541,0.999999999915543,0.95471236222047,"727/3875/718/1828/3586/2212/2209/714/715/3689/5724/3684/2358/2357/719/713/712/2214",18
"hsa04918","Organismal Systems","Endocrine system","hsa04918","Thyroid hormone synthesis","23/2723","50/4848",0.46,0.818979067205288,-1.45634591565555,0.944629611755852,0.999999999915543,0.95471236222047,"477/7038/483/3710/2936/10488/7173/1386/1385/3709/7270/7849/821/468/109/481/9601/2776/90993/115/476/7184/2878",23
"hsa04926","Organismal Systems","Endocrine system","hsa04926","Relaxin signaling pathway","42/2723","87/4848",0.482758620689655,0.859498271429838,-1.49683202443704,0.945376008566568,0.999999999915543,0.95471236222047,"5601/5291/2769/2773/6416/2782/1906/1286/2775/5594/6655/10488/5599/1432/7422/59345/6654/1386/10000/8503/1385/5290/2770/468/5894/3845/1284/1910/109/1956/90993/6464/115/7048/4846/1285/5604/55970/2885/1282/6714/4893",42
"hsa04518",NA,NA,"hsa04518","Integrin signaling","54/2723","110/4848",0.490909090909091,0.874009281207225,-1.51292789848117,0.945874855958507,0.999999999915543,0.95471236222047,"7414/3371/5291/3918/998/8440/10979/1286/2932/3655/2321/4233/7450/896/7422/5159/3694/10000/8503/5290/718/3791/3911/1284/3679/3915/2317/5879/7094/7057/22801/3685/1950/8515/3680/1956/83706/3688/341640/3689/3678/1293/3673/1285/5747/3987/3684/1282/29780/6714/55742/2475/3672/3690",54
"hsa04062","Organismal Systems","Immune system","hsa04062","Chemokine signaling pathway","55/2723","112/4848",0.491071428571429,0.874298305440428,-1.52343931869307,0.946922742800644,0.999999999915543,0.95471236222047,"2268/5291/2773/387/6093/10235/998/2782/2932/1399/5594/6655/3055/3551/4793/2931/6347/59345/6654/5906/10000/8503/2309/2185/5290/57580/5908/2770/5894/3845/10451/9475/1794/5879/109/23533/56288/9844/2776/673/6464/115/1230/5580/1398/6774/5604/5747/55970/2885/6714/2869/4893/1147/4067",55
"hsa04371","Environmental Information Processing","Signal transduction","hsa04371","Apelin signaling pathway","46/2723","95/4848",0.484210526315789,0.862083228637146,-1.53665311470989,0.949147639742213,0.999999999915543,0.95471236222047,"2773/9759/5289/2782/3710/5594/182/5054/51422/7019/6198/10891/59345/4209/10000/10672/3709/8678/2770/91860/5565/5894/5562/3845/109/91807/81631/23533/4089/805/185/340156/2776/22808/115/4846/4088/5604/5581/55970/5571/30849/6262/801/2475/4893",46
"hsa00982","Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","10/2723","24/4848",0.416666666666667,0.741828865222181,-1.4351276051214,0.949154383065633,0.999999999915543,0.95471236222047,"4257/2327/1571/2330/2947/316/2948/4128/125/126",10
"hsa04650","Organismal Systems","Immune system","hsa04650","Natural killer cell mediated cytotoxicity","33/2723","70/4848",0.471428571428571,0.839326373222811,-1.53267970763299,0.950439657317115,0.999999999915543,0.95471236222047,"637/3459/5291/6452/5594/6655/8797/5532/6654/8503/8795/2185/5533/5290/79465/5894/3845/10451/5879/5530/3454/673/2207/3689/6464/836/135250/5604/2885/5781/2214/4893/5534",33
"hsa04919","Organismal Systems","Endocrine system","hsa04919","Thyroid hormone signaling pathway","48/2723","99/4848",0.484848484848485,0.863219043167629,-1.55640641910414,0.950959859706841,0.999999999915543,0.95471236222047,"477/5291/483/2932/8648/5594/2033/3091/6009/9969/117247/8850/3065/10000/6513/8503/5290/23389/5208/8202/5469/5894/3845/4193/9882/29079/4609/3685/53919/10499/5170/9611/481/2308/5213/113026/476/5604/10231/488/6256/6714/4624/5350/2475/4855/4893/3690",48
"hsa04933","Human Diseases","Endocrine and metabolic disease","hsa04933","AGE-RAGE signaling pathway in diabetic complications","35/2723","74/4848",0.472972972972973,0.842076009171125,-1.54954297764765,0.951811188056719,0.999999999915543,0.95471236222047,"5601/5291/998/1906/1286/5594/5054/5599/6347/1432/7422/10000/8503/5290/1729/3845/1284/5879/5292/4089/185/2308/113026/7048/5580/836/4846/1536/4088/6774/1285/5581/7056/1282/4893",35
"hsa04928","Organismal Systems","Endocrine system","hsa04928","Parathyroid hormone synthesis, secretion and action","36/2723","76/4848",0.473684210526316,0.843342288884164,-1.55807808423579,0.95250532662096,0.999999999915543,0.95471236222047,"65125/2773/5141/387/5337/3710/5594/10488/9368/5144/1386/4209/1385/6446/10672/3709/1026/2770/468/5894/9826/109/2768/1956/2776/90993/673/5745/115/5604/9943/6667/6256/65267/27347/9935",36
"hsa00532","Metabolism","Glycan biosynthesis and metabolism","hsa00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate","7/2723","18/4848",0.388888888888889,0.692373607540703,-1.48001849660914,0.956761924009911,0.999999999915543,0.95471236222047,"64131/29940/10090/9469/22856/55790/55454",7
"hsa04024","Environmental Information Processing","Signal transduction","hsa04024","cAMP signaling pathway","66/2723","134/4848",0.492537313432836,0.87690815112831,-1.63556484939257,0.957220874718076,0.999999999915543,0.95471236222047,"1080/477/153/5601/5291/2773/5141/387/6093/483/5337/1906/117/10411/3776/5594/2033/1395/10488/5599/11149/10846/5144/5906/10000/8503/1385/64091/5290/10257/5732/1907/5908/2770/135/91860/4301/5894/64208/10451/9475/5879/9568/109/481/805/817/90993/673/51/6755/115/476/134/5604/154/488/3355/6752/5727/5501/5465/5350/6262/801/5500",66
"hsa05410","Human Diseases","Cardiovascular disease","hsa05410","Hypertrophic cardiomyopathy","34/2723","73/4848",0.465753424657534,0.829222402768904,-1.66412714330184,0.962230865699008,0.999999999915543,0.95471236222047,"1906/3655/51422/3694/7139/5565/5562/1837/3679/22801/3685/8515/3680/3688/93589/7273/55799/3678/6443/3673/783/7171/6645/6444/1605/488/1674/5571/4624/7169/6262/1756/3672/3690",34
"hsa04072","Environmental Information Processing","Signal transduction","hsa04072","Phospholipase D signaling pathway","51/2723","106/4848",0.481132075471698,0.856602387765991,-1.6896429514465,0.962727147582707,0.999999999915543,0.95471236222047,"5898/4254/5291/8611/387/5337/8527/10411/1785/5594/6655/160851/6009/8395/9267/5159/6654/10000/8503/10672/2185/5290/5894/3845/109/1950/10161/23533/8394/5899/185/2768/1956/55326/22808/2207/56894/6464/115/8613/382/255189/2915/5604/23566/2885/5781/57121/1902/2475/4893",51
"hsa04512","Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","28/2723","62/4848",0.451612903225806,0.804046770047268,-1.75769204592507,0.96993650297804,0.999999999915543,0.95471236222047,"3371/3918/3161/1286/3655/7450/3694/3911/1284/948/3679/3915/7057/22801/3685/8515/3680/3688/341640/3678/1293/3673/1285/1605/9899/1282/3672/3690",28
"hsa05415","Human Diseases","Cardiovascular disease","hsa05415","Diabetic cardiomyopathy","64/2723","132/4848",0.484848484848485,0.863219043167629,-1.80346022380996,0.970395434609793,0.999999999915543,0.95471236222047,"5166/4719/5601/5291/2932/4689/2936/5599/506/1432/515/10000/6513/8503/4709/5290/4698/1349/9945/5160/948/9882/5879/6391/185/817/4718/291/7381/516/2539/7048/5580/4846/1536/4712/509/7417/4088/5162/5728/7388/488/9377/6517/55967/6667/5501/5465/5350/6262/4541/4513/4519/4536/2475/4512/4538/4535/4508/6392/4539/7416/5500",64
"hsa00511","Metabolism","Glycan biosynthesis and metabolism","hsa00511","Other glycan degradation","4/2723","12/4848",0.333333333333333,0.593463092177745,-1.59598321593656,0.97059861455483,0.999999999915543,0.95471236222047,"2519/175/4125/10825",4
"hsa04744","Organismal Systems","Sensory system","hsa04744","Phototransduction","4/2723","12/4848",0.333333333333333,0.593463092177745,-1.59598321593656,0.97059861455483,0.999999999915543,0.95471236222047,"2782/91860/805/801",4
"hsa00240","Metabolism","Nucleotide metabolism","hsa00240","Pyrimidine metabolism","15/2723","36/4848",0.416666666666667,0.741828865222181,-1.75985541199179,0.972697168222554,0.999999999915543,0.95471236222047,"50484/51251/29922/221264/1633/978/51727/6240/7083/1503/957/1806/9583/955/4830",15
"hsa04961","Organismal Systems","Excretory system","hsa04961","Endocrine and other factor-regulated calcium reabsorption","12/2723","30/4848",0.4,0.712155710613294,-1.79005226171584,0.975506994668029,0.999999999915543,0.95471236222047,"477/483/1785/8766/1213/481/2776/5745/115/476/3816/160",12
"hsa04925","Organismal Systems","Endocrine system","hsa04925","Aldosterone synthesis and secretion","27/2723","61/4848",0.442622950819672,0.788041155186842,-1.88566964957219,0.977681395852057,0.999999999915543,0.95471236222047,"477/483/3710/10488/23683/1386/1385/3709/466/468/91860/3949/109/481/805/185/817/2776/90993/115/476/221955/5581/3777/5138/8912/801",27
