"","Overall"
"ENSG00000172139",22.7656624227909
"ENSG00000172156",22.7656624227909
"ENSG00000172164",22.7656624227909
"ENSG00000172167",22.7656624227909
"ENSG00000172171",22.7656624227909
"ENSG00000172172",22.7656624227909
"ENSG00000172175",22.7656624227909
"ENSG00000172183",22.7656624227909
"ENSG00000172197",22.7656624227909
"ENSG00000172201",22.7656624227909
"ENSG00000172209",22.7656624227909
"ENSG00000172215",22.7656624227909
"ENSG00000172236",22.7656624227909
"ENSG00000172239",22.7656624227909
"ENSG00000172243",22.7656624227909
"ENSG00000172244",22.7656624227909
"ENSG00000172247",22.7656624227909
"ENSG00000172250",22.7656624227909
"ENSG00000172260",22.7656624227909
"ENSG00000172264",22.7656624227909
"ENSG00000172269",22.7656624227909
"ENSG00000172270",22.7656624227909
"ENSG00000172273",22.7656624227909
"ENSG00000172296",22.7656624227909
"ENSG00000172315",22.7656624227909
"ENSG00000172322",22.7656624227909
"ENSG00000172331",22.7656624227909
"ENSG00000172336",22.7656624227909
"ENSG00000172339",22.7656624227909
"ENSG00000172340",22.7656624227909
"ENSG00000172345",22.7656624227909
"ENSG00000172346",22.7656624227909
"ENSG00000172348",22.7656624227909
"ENSG00000172366",22.7656624227909
"ENSG00000172375",22.7656624227909
"ENSG00000172380",22.7656624227909
"ENSG00000172382",22.7656624227909
"ENSG00000172399",22.7656624227909
"ENSG00000172403",22.7656624227909
"ENSG00000172409",22.7656624227909
"ENSG00000172426",22.7656624227909
"ENSG00000172428",22.7656624227909
"ENSG00000172456",22.7656624227909
"ENSG00000172458",22.7656624227909
"ENSG00000172460",22.7656624227909
"ENSG00000172465",22.7656624227909
"ENSG00000172466",22.7656624227909
"ENSG00000172469",22.7656624227909
"ENSG00000172493",22.7656624227909
"ENSG00000172500",22.7656624227909
"ENSG00000172508",22.7656624227909
"ENSG00000172530",22.7656624227909
"ENSG00000172531",22.7656624227909
"ENSG00000172534",22.7656624227909
"ENSG00000172554",22.7656624227909
"ENSG00000172572",22.7656624227909
"ENSG00000172575",22.7656624227909
"ENSG00000172578",22.7656624227909
"ENSG00000172586",22.7656624227909
"ENSG00000172590",22.7656624227909
"ENSG00000172602",22.7656624227909
"ENSG00000172613",22.7656624227909
"ENSG00000172638",22.7656624227909
"ENSG00000172660",22.7656624227909
"ENSG00000172661",22.7656624227909
"ENSG00000172663",22.7656624227909
"ENSG00000172667",22.7656624227909
"ENSG00000172671",22.7656624227909
"ENSG00000172673",22.7656624227909
"ENSG00000172716",22.7656624227909
"ENSG00000172717",22.7656624227909
"ENSG00000172724",22.7656624227909
"ENSG00000172725",22.7656624227909
"ENSG00000172728",22.7656624227909
"ENSG00000172731",22.7656624227909
"ENSG00000172732",22.7656624227909
"ENSG00000172733",22.7656624227909
"ENSG00000172738",22.7656624227909
"ENSG00000172748",22.7656624227909
"ENSG00000172757",22.7656624227909
"ENSG00000172765",22.7656624227909
"ENSG00000172766",22.7656624227909
"ENSG00000172771",22.7656624227909
"ENSG00000172775",22.7656624227909
"ENSG00000172785",22.7656624227909
"ENSG00000172794",22.7656624227909
"ENSG00000172795",22.7656624227909
"ENSG00000172799",22.7656624227909
"ENSG00000172809",22.7656624227909
"ENSG00000172817",22.7656624227909
"ENSG00000172819",22.7656624227909
"ENSG00000172824",22.7656624227909
"ENSG00000172828",22.7656624227909
"ENSG00000172830",22.7656624227909
"ENSG00000172831",22.7656624227909
"ENSG00000172840",22.7656624227909
"ENSG00000172845",22.7656624227909
"ENSG00000172869",22.7656624227909
"ENSG00000172878",22.7656624227909
"ENSG00000172888",22.7656624227909
"ENSG00000172889",22.7656624227909
"ENSG00000172901",22.7656624227909
"ENSG00000172915",22.7656624227909
"ENSG00000172922",22.7656624227909
"ENSG00000172932",22.7656624227909
"ENSG00000172935",22.7656624227909
"ENSG00000172936",22.7656624227909
"ENSG00000172939",22.7656624227909
"ENSG00000172943",22.7656624227909
"ENSG00000172954",22.7656624227909
"ENSG00000172974",22.7656624227909
"ENSG00000172977",22.7656624227909
"ENSG00000172985",22.7656624227909
"ENSG00000172986",22.7656624227909
"ENSG00000172992",22.7656624227909
"ENSG00000173011",22.7656624227909
"ENSG00000173013",22.7656624227909
"ENSG00000173039",22.7656624227909
"ENSG00000173040",22.7656624227909
"ENSG00000173041",22.7656624227909
"ENSG00000173065",22.7656624227909
"ENSG00000173068",22.7656624227909
"ENSG00000173083",22.7656624227909
"ENSG00000173085",22.7656624227909
"ENSG00000173110",22.7656624227909
"ENSG00000173114",22.7656624227909
"ENSG00000173120",22.7656624227909
"ENSG00000173137",22.7656624227909
"ENSG00000173141",22.7656624227909
"ENSG00000173145",22.7656624227909
"ENSG00000173153",22.7656624227909
"ENSG00000173156",22.7656624227909
"ENSG00000173163",22.7656624227909
"ENSG00000173166",22.7656624227909
"ENSG00000173171",22.7656624227909
"ENSG00000173175",22.7656624227909
"ENSG00000173193",22.7656624227909
"ENSG00000173198",22.7656624227909
"ENSG00000173207",22.7656624227909
"ENSG00000173208",22.7656624227909
"ENSG00000173209",22.7656624227909
"ENSG00000173210",22.7656624227909
"ENSG00000173214",22.7656624227909
"ENSG00000173218",22.7656624227909
"ENSG00000173226",22.7656624227909
"ENSG00000173227",22.7656624227909
"ENSG00000173230",22.7656624227909
"ENSG00000173253",22.7656624227909
"ENSG00000173258",22.7656624227909
"ENSG00000173264",22.7656624227909
"ENSG00000173267",22.7656624227909
"ENSG00000173269",22.7656624227909
"ENSG00000173272",22.7656624227909
"ENSG00000173273",22.7656624227909
"ENSG00000173275",22.7656624227909
"ENSG00000173276",22.7656624227909
"ENSG00000173281",22.7656624227909
"ENSG00000173295",22.7656624227909
"ENSG00000173320",22.7656624227909
"ENSG00000173327",22.7656624227909
"ENSG00000173334",22.7656624227909
"ENSG00000173338",22.7656624227909
"ENSG00000173349",22.7656624227909
"ENSG00000173372",22.7656624227909
"ENSG00000173376",22.7656624227909
"ENSG00000173391",22.7656624227909
"ENSG00000173406",22.7656624227909
"ENSG00000173409",22.7656624227909
"ENSG00000173418",22.7656624227909
"ENSG00000173421",22.7656624227909
"ENSG00000173432",22.7656624227909
"ENSG00000173436",22.7656624227909
"ENSG00000173442",22.7656624227909
"ENSG00000173451",22.7656624227909
"ENSG00000173456",22.7656624227909
"ENSG00000173457",22.7656624227909
"ENSG00000173465",22.7656624227909
"ENSG00000173473",22.7656624227909
"ENSG00000173482",22.7656624227909
"ENSG00000173486",22.7656624227909
"ENSG00000173511",22.7656624227909
"ENSG00000173517",22.7656624227909
"ENSG00000173530",22.7656624227909
"ENSG00000173531",22.7656624227909
"ENSG00000173542",22.7656624227909
"ENSG00000173545",22.7656624227909
"ENSG00000173546",22.7656624227909
"ENSG00000173548",22.7656624227909
"ENSG00000173559",22.7656624227909
"ENSG00000173566",22.7656624227909
"ENSG00000173581",22.7656624227909
"ENSG00000173588",22.7656624227909
"ENSG00000173597",22.7656624227909
"ENSG00000173599",22.7656624227909
"ENSG00000173611",22.7656624227909
"ENSG00000173614",22.7656624227909
"ENSG00000173621",22.7656624227909
"ENSG00000173626",22.7656624227909
"ENSG00000173653",22.7656624227909
"ENSG00000173660",22.7656624227909
"ENSG00000173681",22.7656624227909
"ENSG00000173692",22.7656624227909
"ENSG00000173698",22.7656624227909
"ENSG00000173702",22.7656624227909
"ENSG00000173706",22.7656624227909
"ENSG00000173714",22.7656624227909
"ENSG00000173715",22.7656624227909
"ENSG00000173727",22.7656624227909
"ENSG00000173744",22.7656624227909
"ENSG00000173757",22.7656624227909
"ENSG00000173786",22.7656624227909
"ENSG00000173801",22.7656624227909
"ENSG00000173812",22.7656624227909
"ENSG00000173821",22.7656624227909
"ENSG00000173825",22.7656624227909
"ENSG00000173846",22.7656624227909
"ENSG00000173848",22.7656624227909
"ENSG00000173867",22.7656624227909
"ENSG00000173868",22.7656624227909
"ENSG00000173875",22.7656624227909
"ENSG00000173889",22.7656624227909
"ENSG00000173890",22.7656624227909
"ENSG00000173894",22.7656624227909
"ENSG00000173915",22.7656624227909
"ENSG00000173917",22.7656624227909
"ENSG00000173926",22.7656624227909
"ENSG00000173928",22.7656624227909
"ENSG00000173930",22.7656624227909
"ENSG00000173933",22.7656624227909
"ENSG00000173947",22.7656624227909
"ENSG00000173960",22.7656624227909
"ENSG00000173991",22.7656624227909
"ENSG00000173992",22.7656624227909
"ENSG00000174004",22.7656624227909
"ENSG00000174007",22.7656624227909
"ENSG00000174010",22.7656624227909
"ENSG00000174021",22.7656624227909
"ENSG00000174032",22.7656624227909
"ENSG00000174059",22.7656624227909
"ENSG00000174080",22.7656624227909
"ENSG00000174083",22.7656624227909
"ENSG00000174093",22.7656624227909
"ENSG00000174099",22.7656624227909
"ENSG00000174100",22.7656624227909
"ENSG00000174106",22.7656624227909
"ENSG00000174109",22.7656624227909
"ENSG00000174111",22.7656624227909
"ENSG00000174123",22.7656624227909
"ENSG00000174125",22.7656624227909
"ENSG00000174130",22.7656624227909
"ENSG00000174132",22.7656624227909
"ENSG00000174136",22.7656624227909
"ENSG00000174137",22.7656624227909
"ENSG00000174151",22.7656624227909
"ENSG00000174165",22.7656624227909
"ENSG00000174175",22.7656624227909
"ENSG00000174177",22.7656624227909
"ENSG00000174194",22.7656624227909
"ENSG00000174197",22.7656624227909
"ENSG00000174206",22.7656624227909
"ENSG00000174226",22.7656624227909
"ENSG00000174227",22.7656624227909
"ENSG00000174231",22.7656624227909
"ENSG00000174233",22.7656624227909
"ENSG00000174236",22.7656624227909
"ENSG00000174238",22.7656624227909
"ENSG00000174243",22.7656624227909
"ENSG00000174276",22.7656624227909
"ENSG00000174282",22.7656624227909
"ENSG00000174292",22.7656624227909
"ENSG00000174306",22.7656624227909
"ENSG00000174326",22.7656624227909
"ENSG00000174327",22.7656624227909
"ENSG00000174332",22.7656624227909
"ENSG00000174353",22.7656624227909
"ENSG00000174365",22.7656624227909
"ENSG00000174370",22.7656624227909
"ENSG00000174371",22.7656624227909
"ENSG00000174373",22.7656624227909
"ENSG00000174374",22.7656624227909
"ENSG00000174403",22.7656624227909
"ENSG00000174405",22.7656624227909
"ENSG00000174407",22.7656624227909
"ENSG00000174428",22.7656624227909
"ENSG00000174429",22.7656624227909
"ENSG00000174437",22.7656624227909
"ENSG00000174442",22.7656624227909
"ENSG00000174444",22.7656624227909
"ENSG00000174446",22.7656624227909
"ENSG00000174456",22.7656624227909
"ENSG00000174469",22.7656624227909
"ENSG00000174483",22.7656624227909
"ENSG00000174500",22.7656624227909
"ENSG00000174502",22.7656624227909
"ENSG00000174514",22.7656624227909
"ENSG00000174516",22.7656624227909
"ENSG00000174527",22.7656624227909
"ENSG00000174529",22.7656624227909
"ENSG00000174564",22.7656624227909
"ENSG00000174574",22.7656624227909
"ENSG00000174579",22.7656624227909
"ENSG00000174586",22.7656624227909
"ENSG00000174599",22.7656624227909
"ENSG00000174600",22.7656624227909
"ENSG00000174611",22.7656624227909
"ENSG00000174640",22.7656624227909
"ENSG00000174652",22.7656624227909
"ENSG00000174672",22.7656624227909
"ENSG00000174680",22.7656624227909
"ENSG00000174684",22.7656624227909
"ENSG00000174695",22.7656624227909
"ENSG00000174697",22.7656624227909
"ENSG00000174705",22.7656624227909
"ENSG00000174720",22.7656624227909
"ENSG00000174721",22.7656624227909
"ENSG00000174738",22.7656624227909
"ENSG00000174740",22.7656624227909
"ENSG00000174744",22.7656624227909
"ENSG00000174748",22.7656624227909
"ENSG00000174749",22.7656624227909
"ENSG00000174775",22.7656624227909
"ENSG00000174780",22.7656624227909
"ENSG00000174788",22.7656624227909
"ENSG00000174791",22.7656624227909
"ENSG00000174796",22.7656624227909
"ENSG00000174799",22.7656624227909
"ENSG00000174804",22.7656624227909
"ENSG00000174807",22.7656624227909
"ENSG00000174808",22.7656624227909
"ENSG00000174839",22.7656624227909
"ENSG00000174840",22.7656624227909
"ENSG00000174842",22.7656624227909
"ENSG00000174844",22.7656624227909
"ENSG00000174851",22.7656624227909
"ENSG00000174871",22.7656624227909
"ENSG00000174886",22.7656624227909
"ENSG00000174891",22.7656624227909
"ENSG00000174899",22.7656624227909
"ENSG00000174903",22.7656624227909
"ENSG00000174912",22.7656624227909
"ENSG00000174915",22.7656624227909
"ENSG00000174917",22.7656624227909
"ENSG00000174928",22.7656624227909
"ENSG00000174938",22.7656624227909
"ENSG00000174939",22.7656624227909
"ENSG00000174943",22.7656624227909
"ENSG00000174944",22.7656624227909
"ENSG00000174946",22.7656624227909
"ENSG00000174951",22.7656624227909
"ENSG00000174989",22.7656624227909
"ENSG00000174996",22.7656624227909
"ENSG00000175003",22.7656624227909
"ENSG00000175029",22.7656624227909
"ENSG00000175040",22.7656624227909
"ENSG00000175048",22.7656624227909
"ENSG00000175061",22.7656624227909
"ENSG00000175063",22.7656624227909
"ENSG00000175066",22.7656624227909
"ENSG00000175073",22.7656624227909
"ENSG00000175084",22.7656624227909
"ENSG00000175087",22.7656624227909
"ENSG00000175093",22.7656624227909
"ENSG00000175104",22.7656624227909
"ENSG00000175106",22.7656624227909
"ENSG00000175110",22.7656624227909
"ENSG00000175115",22.7656624227909
"ENSG00000175130",22.7656624227909
"ENSG00000175137",22.7656624227909
"ENSG00000175155",22.7656624227909
"ENSG00000175161",22.7656624227909
"ENSG00000175164",22.7656624227909
"ENSG00000175166",22.7656624227909
"ENSG00000175170",22.7656624227909
"ENSG00000175175",22.7656624227909
"ENSG00000175182",22.7656624227909
"ENSG00000175183",22.7656624227909
"ENSG00000175193",22.7656624227909
"ENSG00000175197",22.7656624227909
"ENSG00000175198",22.7656624227909
"ENSG00000175213",22.7656624227909
"ENSG00000175215",22.7656624227909
"ENSG00000175216",22.7656624227909
"ENSG00000175220",22.7656624227909
"ENSG00000175221",22.7656624227909
"ENSG00000175224",22.7656624227909
"ENSG00000175229",22.7656624227909
"ENSG00000175262",22.7656624227909
"ENSG00000175264",22.7656624227909
"ENSG00000175265",22.7656624227909
"ENSG00000175267",22.7656624227909
"ENSG00000175279",22.7656624227909
"ENSG00000175283",22.7656624227909
"ENSG00000175287",22.7656624227909
"ENSG00000175294",22.7656624227909
"ENSG00000175322",22.7656624227909
"ENSG00000175324",22.7656624227909
"ENSG00000175334",22.7656624227909
"ENSG00000175348",22.7656624227909
"ENSG00000175352",22.7656624227909
"ENSG00000175354",22.7656624227909
"ENSG00000175356",22.7656624227909
"ENSG00000175376",22.7656624227909
"ENSG00000175387",22.7656624227909
"ENSG00000175390",22.7656624227909
"ENSG00000175395",22.7656624227909
"ENSG00000175414",22.7656624227909
"ENSG00000175416",22.7656624227909
"ENSG00000175426",22.7656624227909
"ENSG00000175445",22.7656624227909
"ENSG00000175449",22.7656624227909
"ENSG00000175463",22.7656624227909
"ENSG00000175467",22.7656624227909
"ENSG00000175470",22.7656624227909
"ENSG00000175471",22.7656624227909
"ENSG00000175482",22.7656624227909
"ENSG00000175489",22.7656624227909
"ENSG00000175505",22.7656624227909
"ENSG00000175518",22.7656624227909
"ENSG00000175536",22.7656624227909
"ENSG00000175538",22.7656624227909
"ENSG00000175544",22.7656624227909
"ENSG00000175548",22.7656624227909
"ENSG00000175550",22.7656624227909
"ENSG00000175556",22.7656624227909
"ENSG00000175564",22.7656624227909
"ENSG00000175567",22.7656624227909
"ENSG00000175573",22.7656624227909
"ENSG00000175575",22.7656624227909
"ENSG00000175581",22.7656624227909
"ENSG00000175591",22.7656624227909
"ENSG00000175592",22.7656624227909
"ENSG00000175595",22.7656624227909
"ENSG00000175600",22.7656624227909
"ENSG00000175602",22.7656624227909
"ENSG00000175606",22.7656624227909
"ENSG00000175611",22.7656624227909
"ENSG00000175634",22.7656624227909
"ENSG00000175662",22.7656624227909
"ENSG00000175691",22.7656624227909
"ENSG00000175697",22.7656624227909
"ENSG00000175699",22.7656624227909
"ENSG00000175711",22.7656624227909
"ENSG00000175727",22.7656624227909
"ENSG00000175730",22.7656624227909
"ENSG00000175741",22.7656624227909
"ENSG00000175745",22.7656624227909
"ENSG00000175749",22.7656624227909
"ENSG00000175756",22.7656624227909
"ENSG00000175764",22.7656624227909
"ENSG00000175768",22.7656624227909
"ENSG00000175773",22.7656624227909
"ENSG00000175782",22.7656624227909
"ENSG00000175785",22.7656624227909
"ENSG00000175787",22.7656624227909
"ENSG00000175792",22.7656624227909
"ENSG00000175806",22.7656624227909
"ENSG00000175826",22.7656624227909
"ENSG00000175832",22.7656624227909
"ENSG00000175854",22.7656624227909
"ENSG00000175857",22.7656624227909
"ENSG00000175868",22.7656624227909
"ENSG00000175873",22.7656624227909
"ENSG00000175874",22.7656624227909
"ENSG00000175893",22.7656624227909
"ENSG00000175894",22.7656624227909
"ENSG00000175895",22.7656624227909
"ENSG00000175898",22.7656624227909
"ENSG00000175899",22.7656624227909
"ENSG00000175906",22.7656624227909
"ENSG00000175911",22.7656624227909
"ENSG00000175931",22.7656624227909
"ENSG00000175946",22.7656624227909
"ENSG00000175967",22.7656624227909
"ENSG00000175984",22.7656624227909
"ENSG00000175985",22.7656624227909
"ENSG00000176014",22.7656624227909
"ENSG00000176018",22.7656624227909
"ENSG00000176024",22.7656624227909
"ENSG00000176046",22.7656624227909
"ENSG00000176049",22.7656624227909
"ENSG00000176054",22.7656624227909
"ENSG00000176055",22.7656624227909
"ENSG00000176058",22.7656624227909
"ENSG00000176076",22.7656624227909
"ENSG00000176087",22.7656624227909
"ENSG00000176101",22.7656624227909
"ENSG00000176102",22.7656624227909
"ENSG00000176105",22.7656624227909
"ENSG00000176108",22.7656624227909
"ENSG00000176115",22.7656624227909
"ENSG00000176124",22.7656624227909
"ENSG00000176125",22.7656624227909
"ENSG00000176142",22.7656624227909
"ENSG00000176148",22.7656624227909
"ENSG00000176155",22.7656624227909
"ENSG00000176170",22.7656624227909
"ENSG00000176182",22.7656624227909
"ENSG00000176194",22.7656624227909
"ENSG00000176204",22.7656624227909
"ENSG00000176208",22.7656624227909
"ENSG00000176209",22.7656624227909
"ENSG00000176222",22.7656624227909
"ENSG00000176225",22.7656624227909
"ENSG00000176248",22.7656624227909
"ENSG00000176261",22.7656624227909
"ENSG00000176268",22.7656624227909
"ENSG00000176273",22.7656624227909
"ENSG00000176274",22.7656624227909
"ENSG00000176293",22.7656624227909
"ENSG00000176340",22.7656624227909
"ENSG00000176343",22.7656624227909
"ENSG00000176358",22.7656624227909
"ENSG00000176386",22.7656624227909
"ENSG00000176387",22.7656624227909
"ENSG00000176390",22.7656624227909
"ENSG00000176393",22.7656624227909
"ENSG00000176396",22.7656624227909
"ENSG00000176399",22.7656624227909
"ENSG00000176401",22.7656624227909
"ENSG00000176402",22.7656624227909
"ENSG00000176407",22.7656624227909
"ENSG00000176410",22.7656624227909
"ENSG00000176422",22.7656624227909
"ENSG00000176428",22.7656624227909
"ENSG00000176435",22.7656624227909
"ENSG00000176438",22.7656624227909
"ENSG00000176444",22.7656624227909
"ENSG00000176454",22.7656624227909
"ENSG00000176472",22.7656624227909
"ENSG00000176473",22.7656624227909
"ENSG00000176476",22.7656624227909
"ENSG00000176485",22.7656624227909
"ENSG00000176490",22.7656624227909
"ENSG00000176531",22.7656624227909
"ENSG00000176542",22.7656624227909
"ENSG00000176563",22.7656624227909
"ENSG00000176619",22.7656624227909
"ENSG00000176623",22.7656624227909
"ENSG00000176624",22.7656624227909
"ENSG00000176641",22.7656624227909
"ENSG00000176658",22.7656624227909
"ENSG00000176659",22.7656624227909
"ENSG00000176678",22.7656624227909
"ENSG00000176681",22.7656624227909
"ENSG00000176692",22.7656624227909
"ENSG00000176700",22.7656624227909
"ENSG00000176714",22.7656624227909
"ENSG00000176715",22.7656624227909
"ENSG00000176716",22.7656624227909
"ENSG00000176723",22.7656624227909
"ENSG00000176732",22.7656624227909
"ENSG00000176753",22.7656624227909
"ENSG00000176771",22.7656624227909
"ENSG00000176783",22.7656624227909
"ENSG00000176788",22.7656624227909
"ENSG00000176809",22.7656624227909
"ENSG00000176826",22.7656624227909
"ENSG00000176834",22.7656624227909
"ENSG00000176842",22.7656624227909
"ENSG00000176845",22.7656624227909
"ENSG00000176868",22.7656624227909
"ENSG00000176887",22.7656624227909
"ENSG00000176890",22.7656624227909
"ENSG00000176894",22.7656624227909
"ENSG00000176896",22.7656624227909
"ENSG00000176903",22.7656624227909
"ENSG00000176907",22.7656624227909
"ENSG00000176909",22.7656624227909
"ENSG00000176915",22.7656624227909
"ENSG00000176919",22.7656624227909
"ENSG00000176927",22.7656624227909
"ENSG00000176928",22.7656624227909
"ENSG00000176945",22.7656624227909
"ENSG00000176946",22.7656624227909
"ENSG00000176953",22.7656624227909
"ENSG00000176973",22.7656624227909
"ENSG00000176974",22.7656624227909
"ENSG00000176978",22.7656624227909
"ENSG00000176986",22.7656624227909
"ENSG00000176998",22.7656624227909
"ENSG00000177000",22.7656624227909
"ENSG00000177025",22.7656624227909
"ENSG00000177030",22.7656624227909
"ENSG00000177034",22.7656624227909
"ENSG00000177042",22.7656624227909
"ENSG00000177045",22.7656624227909
"ENSG00000177051",22.7656624227909
"ENSG00000177054",22.7656624227909
"ENSG00000177058",22.7656624227909
"ENSG00000177076",22.7656624227909
"ENSG00000177082",22.7656624227909
"ENSG00000177084",22.7656624227909
"ENSG00000177096",22.7656624227909
"ENSG00000177105",22.7656624227909
"ENSG00000177106",22.7656624227909
"ENSG00000177112",22.7656624227909
"ENSG00000177119",22.7656624227909
"ENSG00000177125",22.7656624227909
"ENSG00000177133",22.7656624227909
"ENSG00000177144",22.7656624227909
"ENSG00000177150",22.7656624227909
"ENSG00000177156",22.7656624227909
"ENSG00000177169",22.7656624227909
"ENSG00000177173",22.7656624227909
"ENSG00000177181",22.7656624227909
"ENSG00000177182",22.7656624227909
"ENSG00000177191",22.7656624227909
"ENSG00000177192",22.7656624227909
"ENSG00000177200",22.7656624227909
"ENSG00000177225",22.7656624227909
"ENSG00000177236",22.7656624227909
"ENSG00000177238",22.7656624227909
"ENSG00000177239",22.7656624227909
"ENSG00000177272",22.7656624227909
"ENSG00000177283",22.7656624227909
"ENSG00000177301",22.7656624227909
"ENSG00000177302",22.7656624227909
"ENSG00000177303",22.7656624227909
"ENSG00000177311",22.7656624227909
"ENSG00000177335",22.7656624227909
"ENSG00000177337",22.7656624227909
"ENSG00000177352",22.7656624227909
"ENSG00000177359",22.7656624227909
"ENSG00000177363",22.7656624227909
"ENSG00000177374",22.7656624227909
"ENSG00000177380",22.7656624227909
"ENSG00000177383",22.7656624227909
"ENSG00000177406",22.7656624227909
"ENSG00000177409",22.7656624227909
"ENSG00000177410",22.7656624227909
"ENSG00000177425",22.7656624227909
"ENSG00000177426",22.7656624227909
"ENSG00000177427",22.7656624227909
"ENSG00000177432",22.7656624227909
"ENSG00000177453",22.7656624227909
"ENSG00000177463",22.7656624227909
"ENSG00000177464",22.7656624227909
"ENSG00000177465",22.7656624227909
"ENSG00000177469",22.7656624227909
"ENSG00000177479",22.7656624227909
"ENSG00000177483",22.7656624227909
"ENSG00000177485",22.7656624227909
"ENSG00000177508",22.7656624227909
"ENSG00000177542",22.7656624227909
"ENSG00000177548",22.7656624227909
"ENSG00000177556",22.7656624227909
"ENSG00000177570",22.7656624227909
"ENSG00000177575",22.7656624227909
"ENSG00000177576",22.7656624227909
"ENSG00000177595",22.7656624227909
"ENSG00000177599",22.7656624227909
"ENSG00000177600",22.7656624227909
"ENSG00000177602",22.7656624227909
"ENSG00000177606",22.7656624227909
"ENSG00000177613",22.7656624227909
"ENSG00000177627",22.7656624227909
"ENSG00000177628",22.7656624227909
"ENSG00000177640",22.7656624227909
"ENSG00000177646",22.7656624227909
"ENSG00000177666",22.7656624227909
"ENSG00000177675",22.7656624227909
"ENSG00000177679",22.7656624227909
"ENSG00000177683",22.7656624227909
"ENSG00000177692",22.7656624227909
"ENSG00000177694",22.7656624227909
"ENSG00000177697",22.7656624227909
"ENSG00000177700",22.7656624227909
"ENSG00000177706",22.7656624227909
"ENSG00000177721",22.7656624227909
"ENSG00000177728",22.7656624227909
"ENSG00000177733",22.7656624227909
"ENSG00000177738",22.7656624227909
"ENSG00000177752",22.7656624227909
"ENSG00000177788",22.7656624227909
"ENSG00000177791",22.7656624227909
"ENSG00000177830",22.7656624227909
"ENSG00000177839",22.7656624227909
"ENSG00000177842",22.7656624227909
"ENSG00000177853",22.7656624227909
"ENSG00000177855",22.7656624227909
"ENSG00000177873",22.7656624227909
"ENSG00000177875",22.7656624227909
"ENSG00000177888",22.7656624227909
"ENSG00000177889",22.7656624227909
"ENSG00000177917",22.7656624227909
"ENSG00000177932",22.7656624227909
"ENSG00000177943",22.7656624227909
"ENSG00000177946",22.7656624227909
"ENSG00000177951",22.7656624227909
"ENSG00000177954",22.7656624227909
"ENSG00000177963",22.7656624227909
"ENSG00000177981",22.7656624227909
"ENSG00000177984",22.7656624227909
"ENSG00000177990",22.7656624227909
"ENSG00000177993",22.7656624227909
"ENSG00000177994",22.7656624227909
"ENSG00000178015",22.7656624227909
"ENSG00000178021",22.7656624227909
"ENSG00000178026",22.7656624227909
"ENSG00000178031",22.7656624227909
"ENSG00000178033",22.7656624227909
"ENSG00000178035",22.7656624227909
"ENSG00000178053",22.7656624227909
"ENSG00000178055",22.7656624227909
"ENSG00000178057",22.7656624227909
"ENSG00000178074",22.7656624227909
"ENSG00000178075",22.7656624227909
"ENSG00000178078",22.7656624227909
"ENSG00000178093",22.7656624227909
"ENSG00000178096",22.7656624227909
"ENSG00000178104",22.7656624227909
"ENSG00000178105",22.7656624227909
"ENSG00000178125",22.7656624227909
"ENSG00000178127",22.7656624227909
"ENSG00000178146",22.7656624227909
"ENSG00000178149",22.7656624227909
"ENSG00000178150",22.7656624227909
"ENSG00000178162",22.7656624227909
"ENSG00000178163",22.7656624227909
"ENSG00000178175",22.7656624227909
"ENSG00000178177",22.7656624227909
"ENSG00000178184",22.7656624227909
"ENSG00000178187",22.7656624227909
"ENSG00000178188",22.7656624227909
"ENSG00000178199",22.7656624227909
"ENSG00000178201",22.7656624227909
"ENSG00000178202",22.7656624227909
"ENSG00000178209",22.7656624227909
"ENSG00000178222",22.7656624227909
"ENSG00000178226",22.7656624227909
"ENSG00000178229",22.7656624227909
"ENSG00000178233",22.7656624227909
"ENSG00000178234",22.7656624227909
"ENSG00000178295",22.7656624227909
"ENSG00000178301",22.7656624227909
"ENSG00000178338",22.7656624227909
"ENSG00000178343",22.7656624227909
"ENSG00000178381",22.7656624227909
"ENSG00000178385",22.7656624227909
"ENSG00000178386",22.7656624227909
"ENSG00000178409",22.7656624227909
"ENSG00000178425",22.7656624227909
"ENSG00000178449",22.7656624227909
"ENSG00000178458",22.7656624227909
"ENSG00000178460",22.7656624227909
"ENSG00000178462",22.7656624227909
"ENSG00000178464",22.7656624227909
"ENSG00000178502",22.7656624227909
"ENSG00000178537",22.7656624227909
"ENSG00000178538",22.7656624227909
"ENSG00000178562",22.7656624227909
"ENSG00000178568",22.7656624227909
"ENSG00000178573",22.7656624227909
"ENSG00000178585",22.7656624227909
"ENSG00000178607",22.7656624227909
"ENSG00000178623",22.7656624227909
"ENSG00000178636",22.7656624227909
"ENSG00000178660",22.7656624227909
"ENSG00000178665",22.7656624227909
"ENSG00000178694",22.7656624227909
"ENSG00000178695",22.7656624227909
"ENSG00000178700",22.7656624227909
"ENSG00000178715",22.7656624227909
"ENSG00000178718",22.7656624227909
"ENSG00000178719",22.7656624227909
"ENSG00000178722",22.7656624227909
"ENSG00000178750",22.7656624227909
"ENSG00000178752",22.7656624227909
"ENSG00000178761",22.7656624227909
"ENSG00000178764",22.7656624227909
"ENSG00000178772",22.7656624227909
"ENSG00000178776",22.7656624227909
"ENSG00000178789",22.7656624227909
"ENSG00000178802",22.7656624227909
"ENSG00000178803",22.7656624227909
"ENSG00000178809",22.7656624227909
"ENSG00000178814",22.7656624227909
